session_id	task	participant_id	source_file	sample_rate_hz	duration_s	pupil_left_mean	pupil_right_mean	pupil_mean	pupil_std	pupil_slope_per_s	pupil_missing_frac	gaze_valid_frac
ses-20260317_grp-09_run01	T4	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-09_run01\et\sub-01_ses-20260317_grp-09_run01_task-T4_run-01_acq-P4_tobii.tsv.gz	49.91016155966782	456.92923900007736	3.254084394270937	3.3093835596990204	3.2771681488415636	0.3286840048752914	-0.00015432162531373722	0.06318512672103832	0.9368148732789616
ses-20260317_grp-10_run01	T0	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T0_run-01_acq-P1_tobii.tsv.gz	49.778485738467076	317.975288	3.0731256664641964	3.1489310223843945	3.1121716925107226	0.24842601329482986	-0.000103676726172945	0.0	1.0
ses-20260317_grp-10_run01	T0	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T0_run-01_acq-P2_tobii.tsv.gz	49.78963877614576	317.97529699999996	2.970973560517039	2.9029692665289253	2.9411859957640716	0.342242463830535	0.00037494182876259013	0.0	1.0
ses-20260317_grp-10_run01	T0	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T0_run-01_acq-P3_tobii.tsv.gz	49.798316817020954	317.97530400000005	3.651925862423702	3.496634713398031	3.5899332071036825	0.4292714483204032	0.0005973293854690248	0.0	1.0
ses-20260317_grp-10_run01	T0	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T0_run-01_acq-P4_tobii.tsv.gz	49.77353043656482	317.915125	3.2082318235995233	3.3443783991988294	3.2720885819782715	0.34766978019287365	0.0003282932183747565	0.0	1.0
ses-20260317_grp-10_run01	T1	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T1_run-01_acq-P1_tobii.tsv.gz	49.77848573850229	383.974695	3.1956691587718296	3.1553805094534626	3.180218261448054	0.3389489950320137	-0.0003111873294520817	0.0	1.0
ses-20260317_grp-10_run01	T1	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T1_run-01_acq-P2_tobii.tsv.gz	49.78839930297585	383.974697	3.107238040816327	3.0277836603063695	3.071814778403656	0.5033111323300035	-0.0008008385243070217	0.0	1.0
ses-20260317_grp-10_run01	T1	P3	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T1_run-01_acq-P3_tobii.tsv.gz	49.800796812731136	383.97469800000005	3.479782146238236	3.30745281726323	3.4039084578713372	0.41203471008103115	2.950155135605954e-07	0.0	1.0
ses-20260317_grp-10_run01	T1	P4	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T1_run-01_acq-P4_tobii.tsv.gz	49.77353043656482	383.99467500000003	2.934004408817635	3.0293675808198866	2.9810110612109115	0.3097273795216955	-0.00023314413904023038	0.0	1.0
ses-20260317_grp-10_run01	T2	P1	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T2_run-01_acq-P1_tobii.tsv.gz	49.77848573850229	279.96657600000003	3.3492788386288934	3.269168034520687	3.316610948081264	0.2784949714923147	0.00039786022241116597	0.0	1.0
ses-20260317_grp-10_run01	T2	P2	C:\Users\amodica\Downloads\affectai_et_all\bids_release_no_video\sub-01\ses-20260317_grp-10_run01\et\sub-01_ses-20260317_grp-10_run01_task-T2_run-01_acq-P2_tobii.tsv.gz	49.790878311100585	279.98655900000006	2.7387939402853356	2.7286007186331305	2.738441692128619	0.33680607215830644	-0.00029839647009294166	0.0	1.0
