session_id	task	window_index	n_participants	window_start_lsl	window_end_lsl	eda_mean_group_mean	eda_mean_group_std	ppg_rate_proxy_bpm_group_mean	ppg_rate_proxy_bpm_group_std	pupil_mean_group_mean	pupil_mean_group_std
ses-20260312_grp-07_run01	T0	26	4	328470.922928	328500.922928	0.11571166609353506	0.04191127418099805	73.71610597565103	8.236458159006345	3.025558149078256	0.39699951182228577
ses-20260312_grp-07_run01	T0	27	4	328485.922928	328515.922928	0.11308284855769227	0.04400504407693915	67.6119771601022	14.458718662510034	3.0969659913991046	0.286607211636523
ses-20260312_grp-07_run01	T0	28	4	328500.922928	328530.922928	0.1890210630136986	0.0	49.17387879697222	0.0	3.024509269589583	0.17338749815201887
ses-20260312_grp-07_run01	T1	0	4	328531.319932	328561.319932	0.1216614930674821	0.049039914092061286	70.04296466174297	12.300737954208932	2.8744964953408934	0.16986761198748745
ses-20260312_grp-07_run01	T1	1	4	328546.319932	328576.319932	0.12297006352037172	0.050861557690078975	70.41990090938495	8.446575809017663	2.7527741134547328	0.3367026537298977
ses-20260312_grp-07_run01	T1	2	4	328561.319932	328591.319932	0.12372196428571428	0.05245462324343611	68.59765328369858	7.871948994488632	2.820978712423236	0.23218648152728866
ses-20260312_grp-07_run01	T1	3	4	328576.319932	328606.319932	0.12158483097906525	0.05503662838558796	65.42121090520997	6.980320768850629	2.7259912999898246	0.15066602200101914
ses-20260312_grp-07_run01	T1	4	4	328591.319932	328621.319932	0.11827122713584312	0.05885099177973278	78.18506746461856	9.649473981601602	2.698709073775365	0.12811693749210207
ses-20260312_grp-07_run01	T1	5	4	328606.319932	328636.319932	0.11839971986301362	0.06083400794937538	72.22345881729368	15.91773465406527	2.8252021105601273	0.24257695670679008
ses-20260312_grp-07_run01	T1	6	4	328621.319932	328651.319932	0.12282141833634974	0.05960815594420955	73.74623845566408	17.92745103082479	2.772363539806881	0.1738366367160703
ses-20260312_grp-07_run01	T1	7	4	328636.319932	328666.319932	0.13109121620689654	0.05694718944119435	78.60990634034785	13.015918910712129	2.617878425878451	0.32237009032041397
ses-20260312_grp-07_run01	T1	8	4	328651.319932	328681.319932	0.13257472640218876	0.057366155700590754	81.2092529964478	12.702676750142667	2.749844498749488	0.21804505740132774
ses-20260312_grp-07_run01	T1	9	4	328666.319932	328696.319932	0.12714535958904108	0.06125348419645414	70.60963880159395	10.812008584361186	3.0853376939772996	0.12325804112449139
ses-20260312_grp-07_run01	T1	10	4	328681.319932	328711.319932	0.128018702739726	0.06611555234762474	72.2495774590932	9.434110756737415	3.172052116070276	0.1187613910672723
ses-20260312_grp-07_run01	T1	11	4	328696.319932	328726.319932	0.13445548279519512	0.06886620992967904	72.26111478287561	9.430630617963832	3.0371842018331634	0.41719464554005686
ses-20260312_grp-07_run01	T1	12	4	328711.319932	328741.319932	0.14128885670221192	0.06725324980280926	74.60036766176837	12.58565800109378	3.0330072696147843	0.3270407027730132
ses-20260312_grp-07_run01	T1	13	4	328726.319932	328756.319932	0.14481672391417075	0.06580828012366459	72.1789442087404	11.21316465535123	2.9028088371331617	0.3615796154507247
ses-20260312_grp-07_run01	T1	14	4	328741.319932	328771.319932	0.14350679278257997	0.06648658199685462	73.8334419871137	15.348617521696742	2.8045493896318976	0.49903052136796483
ses-20260312_grp-07_run01	T1	15	4	328756.319932	328786.319932	0.14339281242974744	0.06758083001855085	77.31603576262434	7.2704723701736	2.934102329407613	0.37670932790477557
ses-20260312_grp-07_run01	T1	16	4	328771.319932	328801.319932	0.1457219885793506	0.06741270322924872	83.4193313794327	5.645009752618711	3.2416743125090144	0.12138928382436683
ses-20260312_grp-07_run01	T1	17	4	328786.319932	328816.319932	0.146400950776359	0.06762109236004628	80.17927993479927	6.526230745270505	3.5884307714497723	0.6426178860005282
ses-20260312_grp-07_run01	T1	18	4	328801.319932	328831.319932	0.1469851283942057	0.06736229900820997	79.47701530363524	10.476544959347617	3.6366956529618477	0.7834229122494701
ses-20260312_grp-07_run01	T1	19	4	328816.319932	328846.319932	0.14870072351895863	0.06591785958087705	71.12149853389664	19.812114388009743	3.16005302809246	0.20860412501367706
ses-20260312_grp-07_run01	T1	20	4	328831.319932	328861.319932	0.15244145308219176	0.06319898883899121	76.19561600704884	14.33231483230941	3.1344576926444985	0.146098945436348
ses-20260312_grp-07_run01	T1	21	4	328846.319932	328876.319932	0.15070527683370333	0.06192780556186983	77.59679309776241	12.330927164304185	3.0311727151091072	0.06947805521522854
ses-20260312_grp-07_run01	T1	22	4	328861.319932	328891.319932	0.14468304353344075	0.06549860018805935	74.02250164949058	8.862613919713759	2.985346857937043	0.19762989245640553
ses-20260312_grp-07_run01	T1	23	4	328876.319932	328906.319932	0.14176754777496203	0.06856605903085095	77.70393347824495	12.042701024412017	2.9969203028453766	0.2340837859010621
ses-20260312_grp-07_run01	T1	24	4	328891.319932	328921.319932	0.1451390289151376	0.06644355054102327	72.21524197230568	8.686490558167375	2.9708164717690155	0.32658529874910686
ses-20260312_grp-07_run01	T1	25	4	328906.319932	328936.319932	0.14680916139368486	0.0659834967303897	75.22168978686994	13.053168936888095	2.959458685890125	0.32534159775968896
ses-20260312_grp-07_run01	T1	26	4	328921.319932	328951.319932	0.14960848741407223	0.06503887875339266	70.97032100034086	7.006950128486016	2.9227260489104134	0.22968633101275757
ses-20260312_grp-07_run01	T1	27	4	328936.319932	328966.319932	0.1525698631487188	0.06364254713511969	71.69071217371669	8.415426574041371	2.908700628158389	0.16046101728586912
ses-20260312_grp-07_run01	T1	28	4	328951.319932	328981.319932	0.1496886099603233	0.0664022082545743	69.12986725274268	8.208572054647789	2.8286944308852635	0.16329914122482087
ses-20260312_grp-07_run01	T1	29	4	328966.319932	328996.319932	0.1513991462633909	0.06602646925906237	72.68643261358037	9.292655338652214	2.7766627009234455	0.1704893755730671
ses-20260312_grp-07_run01	T1	30	4	328981.319932	329011.319932	0.146791149945243	0.06867278188836747	68.84033110469923	13.227587440459475	2.7792606761707654	0.23379748600997624
ses-20260312_grp-07_run01	T1	31	4	328996.319932	329026.319932	0.14045423533244017	0.07335487722446082	73.79160062595196	8.61222837022115	2.7666398678092294	0.25277123824333364
ses-20260312_grp-07_run01	T1	32	4	329011.319932	329041.319932	0.14019374898881798	0.07431770376684063	78.86216420635004	10.397602336209717	2.778417083582851	0.24821836554013085
ses-20260312_grp-07_run01	T1	33	4	329026.319932	329056.319932	0.14048775610371084	0.07460591518344797	75.95237316386168	9.910154785106164	2.779414167551595	0.30467022647047337
ses-20260312_grp-07_run01	T1	34	4	329041.319932	329071.319932	0.1409722270616759	0.07460042807465705	77.28725260810428	8.992031841364433	2.7980033677430898	0.31618071740931764
ses-20260312_grp-07_run01	T1	35	4	329056.319932	329086.319932	0.14782703025092742	0.07031893610502891	76.88257822212351	9.514234708946164	2.9200857668304607	0.29538008237006447
