session_id	task	participant_a	participant_b	metric	window_count	corr	best_lag_corr	best_lag_windows
ses-20260319_grp-14_run01	T1	P1	P3	pupil_mean	56	0.7227455752631485	0.7734242867372778	-1
ses-20260319_grp-14_run01	T1	P1	P4	eda_mean	56	-0.5082655676469375	-0.4943418512302401	-2
ses-20260319_grp-14_run01	T1	P1	P4	ppg_rate_proxy_bpm	56	0.17248390452043078	0.18226161235498317	2
ses-20260319_grp-14_run01	T1	P1	P4	pupil_mean	56	0.6348185292312477	0.6348185292312477	0
ses-20260319_grp-14_run01	T1	P2	P3	eda_mean	56	0.07008802755936736	0.1178773662352156	-2
ses-20260319_grp-14_run01	T1	P2	P3	ppg_rate_proxy_bpm	56	0.08456091099820355	0.08456091099820355	0
ses-20260319_grp-14_run01	T1	P2	P3	pupil_mean	56	0.7306322877651567	0.7499300065904063	-1
ses-20260319_grp-14_run01	T1	P2	P4	eda_mean	56	0.17714935024208694	0.21807177326301977	-2
ses-20260319_grp-14_run01	T1	P2	P4	ppg_rate_proxy_bpm	56	-0.22319663575093565	0.2878792427270052	2
ses-20260319_grp-14_run01	T1	P2	P4	pupil_mean	56	0.40213573902322947	0.42993364765768155	2
ses-20260319_grp-14_run01	T1	P3	P4	eda_mean	56	0.2880062438535196	0.315864038446544	2
ses-20260319_grp-14_run01	T1	P3	P4	ppg_rate_proxy_bpm	56	0.06857756374250686	0.06857756374250686	0
ses-20260319_grp-14_run01	T1	P3	P4	pupil_mean	56	0.49777711999116436	0.5729726957677184	1
ses-20260319_grp-14_run01	T2	P1	P2	eda_mean	62	0.2987541598732883	0.31530585395238925	-1
ses-20260319_grp-14_run01	T2	P1	P2	ppg_rate_proxy_bpm	62	0.09974180031503731	0.1758019865283784	2
ses-20260319_grp-14_run01	T2	P1	P2	pupil_mean	62	0.7028990568253146	0.7028990568253146	0
ses-20260319_grp-14_run01	T2	P1	P3	eda_mean	62	0.09770809233515083	0.15945936987912865	-1
ses-20260319_grp-14_run01	T2	P1	P3	ppg_rate_proxy_bpm	62	-0.2291618416871785	-0.05360767925993297	-2
ses-20260319_grp-14_run01	T2	P1	P3	pupil_mean	62	0.7733442750318208	0.7733442750318208	0
ses-20260319_grp-14_run01	T2	P1	P4	eda_mean	62	0.25964409635615404	0.2782064726463453	-2
ses-20260319_grp-14_run01	T2	P1	P4	ppg_rate_proxy_bpm	62	0.11550889806303753	0.19806527151839506	1
ses-20260319_grp-14_run01	T2	P1	P4	pupil_mean	62	0.6391513494660136	0.6391513494660136	0
ses-20260319_grp-14_run01	T2	P2	P3	eda_mean	62	-0.01819512331608645	0.0008791769453876665	1
ses-20260319_grp-14_run01	T2	P2	P3	ppg_rate_proxy_bpm	62	0.07645257806255042	0.07645257806255042	0
ses-20260319_grp-14_run01	T2	P2	P3	pupil_mean	62	0.823926998520483	0.823926998520483	0
ses-20260319_grp-14_run01	T2	P2	P4	eda_mean	62	0.45245608119059283	0.5495007931347261	-2
ses-20260319_grp-14_run01	T2	P2	P4	ppg_rate_proxy_bpm	62	0.22556007586407126	0.22556007586407126	0
ses-20260319_grp-14_run01	T2	P2	P4	pupil_mean	62	0.7617113797313455	0.7617113797313455	0
ses-20260319_grp-14_run01	T2	P3	P4	eda_mean	62	-0.04833799524992329	-0.04462129058868882	-1
ses-20260319_grp-14_run01	T2	P3	P4	ppg_rate_proxy_bpm	62	-0.2698058255197641	-0.09760821387330382	2
ses-20260319_grp-14_run01	T2	P3	P4	pupil_mean	62	0.7134860356317718	0.7134860356317718	0
ses-20260319_grp-14_run01	T3	P1	P2	eda_mean	53	-0.15530085437693839	-0.15530085437693839	0
ses-20260319_grp-14_run01	T3	P1	P2	ppg_rate_proxy_bpm	53	-0.14941181886818997	0.07268186246607303	2
ses-20260319_grp-14_run01	T3	P1	P2	pupil_mean	53	0.7168849734644155	0.7168849734644155	0
ses-20260319_grp-14_run01	T3	P1	P3	eda_mean	53	-0.22923675056920054	-0.22923675056920054	0
ses-20260319_grp-14_run01	T3	P1	P3	ppg_rate_proxy_bpm	53	-0.01975881496183992	0.01613394821778859	-2
ses-20260319_grp-14_run01	T3	P1	P3	pupil_mean	53	0.7021514561959943	0.7076850589946477	-1
ses-20260319_grp-14_run01	T3	P1	P4	eda_mean	53	0.32808826637745697	0.4729455964171082	1
ses-20260319_grp-14_run01	T3	P1	P4	ppg_rate_proxy_bpm	53	0.1995195600141373	0.20269248944995635	1
ses-20260319_grp-14_run01	T3	P1	P4	pupil_mean	53	0.6207377765319173	0.625348861346918	1
ses-20260319_grp-14_run01	T3	P2	P3	eda_mean	53	0.4377093335494514	0.5261975758341421	-2
ses-20260319_grp-14_run01	T3	P2	P3	ppg_rate_proxy_bpm	53	0.34356251451187086	0.34356251451187086	0
ses-20260319_grp-14_run01	T3	P2	P3	pupil_mean	53	0.7535739487845552	0.8128920236260747	-1
ses-20260319_grp-14_run01	T3	P2	P4	eda_mean	53	0.05444135357663574	0.1335845669308748	-1
ses-20260319_grp-14_run01	T3	P2	P4	ppg_rate_proxy_bpm	53	-0.085124986218095	0.1686195135600961	-2
ses-20260319_grp-14_run01	T3	P2	P4	pupil_mean	53	0.5665505988267597	0.5665505988267597	0
ses-20260319_grp-14_run01	T3	P3	P4	eda_mean	53	-0.16244944526972174	-0.09892896260937588	-1
ses-20260319_grp-14_run01	T3	P3	P4	ppg_rate_proxy_bpm	53	0.1689162720928716	0.21647063174681103	-2
ses-20260319_grp-14_run01	T3	P3	P4	pupil_mean	53	0.685185564795852	0.7002316927283478	1
ses-20260319_grp-14_run01	T4	P1	P2	eda_mean	31	0.6537792714541538	0.6537792714541538	0
ses-20260319_grp-14_run01	T4	P1	P2	ppg_rate_proxy_bpm	31	-0.09332022567395357	0.16541231740531104	2
ses-20260319_grp-14_run01	T4	P1	P2	pupil_mean	31	0.5031295686064764	0.5031295686064764	0
ses-20260319_grp-14_run01	T4	P1	P3	eda_mean	31	-0.25868266146807084	0.07726153179474733	2
ses-20260319_grp-14_run01	T4	P1	P3	ppg_rate_proxy_bpm	31	-0.3279825924700524	0.006048760141590249	2
ses-20260319_grp-14_run01	T4	P1	P3	pupil_mean	31	0.6223799124457997	0.6223799124457997	0
ses-20260319_grp-14_run01	T4	P1	P4	eda_mean	31	-0.2931940795630191	-0.2931940795630191	0
ses-20260319_grp-14_run01	T4	P1	P4	ppg_rate_proxy_bpm	31	-0.08042121397683819	0.3331227353822321	2
ses-20260319_grp-14_run01	T4	P1	P4	pupil_mean	31	0.3860495488750631	0.429028343171701	1
ses-20260319_grp-14_run01	T4	P2	P3	eda_mean	31	0.09966163802019083	0.29859599960624356	2
ses-20260319_grp-14_run01	T4	P2	P3	ppg_rate_proxy_bpm	31	0.3854768240620857	0.48291345997695756	2
ses-20260319_grp-14_run01	T4	P2	P3	pupil_mean	31	0.8030127385656398	0.8030127385656398	0
ses-20260319_grp-14_run01	T4	P2	P4	eda_mean	31	-0.11964229031474416	0.10206195735378623	2
ses-20260319_grp-14_run01	T4	P2	P4	ppg_rate_proxy_bpm	31	-0.11073755842360906	-0.007800929806862742	1
ses-20260319_grp-14_run01	T4	P2	P4	pupil_mean	31	0.6286673477217	0.6286673477217	0
ses-20260319_grp-14_run01	T4	P3	P4	eda_mean	31	0.41011727602817954	0.5209022036258103	-2
ses-20260319_grp-14_run01	T4	P3	P4	ppg_rate_proxy_bpm	31	-0.0005914930227361843	0.24121521992615177	2
ses-20260319_grp-14_run01	T4	P3	P4	pupil_mean	31	0.7816490414222375	0.7816490414222375	0
ses-20260319_grp-15_run01	T0	P1	P2	eda_mean	60	0.6072181249191354	0.6412918383226733	2
ses-20260319_grp-15_run01	T0	P1	P2	ppg_rate_proxy_bpm	60	-0.000602520056809267	0.1976639776381972	-2
ses-20260319_grp-15_run01	T0	P1	P2	pupil_mean	60	0.544586625242511	0.5775706850623593	1
ses-20260319_grp-15_run01	T0	P1	P3	eda_mean	59	-0.5239510911648229	-0.5000944080736947	2
ses-20260319_grp-15_run01	T0	P1	P3	ppg_rate_proxy_bpm	59	-0.08101349187641582	-0.08101349187641582	0
ses-20260319_grp-15_run01	T0	P1	P3	pupil_mean	60	0.5901164651627787	0.6895565299041518	2
ses-20260319_grp-15_run01	T0	P1	P4	eda_mean	60	0.6056823391018574	0.6529300624442016	-1
ses-20260319_grp-15_run01	T0	P1	P4	ppg_rate_proxy_bpm	60	-0.14075752332367103	0.10901207318443668	2
ses-20260319_grp-15_run01	T0	P1	P4	pupil_mean	60	0.07983962677825072	0.07983962677825072	0
ses-20260319_grp-15_run01	T0	P2	P3	eda_mean	60	-0.5760106464498829	-0.561020572473819	-1
ses-20260319_grp-15_run01	T0	P2	P3	ppg_rate_proxy_bpm	60	-0.09945577048665943	-0.03675898561671849	1
ses-20260319_grp-15_run01	T0	P2	P3	pupil_mean	60	0.38568405115620424	0.4663371790413898	2
ses-20260319_grp-15_run01	T0	P2	P4	eda_mean	60	0.7967541208465007	0.8254846994458556	-1
ses-20260319_grp-15_run01	T0	P2	P4	ppg_rate_proxy_bpm	60	0.34702034126825987	0.45531690964594357	-1
ses-20260319_grp-15_run01	T0	P2	P4	pupil_mean	60	0.042605002265468324	0.13375162610344604	-1
ses-20260319_grp-15_run01	T0	P3	P4	eda_mean	60	-0.5837670306580683	-0.5070403212136543	-2
ses-20260319_grp-15_run01	T0	P3	P4	ppg_rate_proxy_bpm	60	-0.16846019283250968	-0.12655974523590502	-2
ses-20260319_grp-15_run01	T0	P3	P4	pupil_mean	60	-0.17877596702694554	-0.17877596702694554	0
ses-20260319_grp-15_run01	T1	P1	P2	eda_mean	59	-0.6008056846681102	-0.40651769217510475	2
ses-20260319_grp-15_run01	T1	P1	P2	ppg_rate_proxy_bpm	59	-0.29845039953273494	0.1767493901856058	2
ses-20260319_grp-15_run01	T1	P1	P2	pupil_mean	59	0.6303604668169392	0.6303604668169392	0
ses-20260319_grp-15_run01	T1	P1	P3	eda_mean	59	-0.009610800066237513	0.00040954892256430845	1
ses-20260319_grp-15_run01	T1	P1	P3	ppg_rate_proxy_bpm	59	-0.07209899210972251	0.052142560008992374	-2
ses-20260319_grp-15_run01	T1	P1	P3	pupil_mean	59	0.3987909639934566	0.4314236683892806	-1
ses-20260319_grp-15_run01	T1	P1	P4	eda_mean	59	-0.09575680902997398	-0.07594627168121974	-2
ses-20260319_grp-15_run01	T1	P1	P4	ppg_rate_proxy_bpm	59	-0.0710099212200975	0.0724525432459626	1
ses-20260319_grp-15_run01	T1	P1	P4	pupil_mean	59	0.5538723461936547	0.5538723461936547	0
ses-20260319_grp-15_run01	T1	P2	P3	eda_mean	59	0.18048105807047005	0.2491763592770902	2
ses-20260319_grp-15_run01	T1	P2	P3	ppg_rate_proxy_bpm	59	-0.04988133449776172	-0.013831399436096741	1
ses-20260319_grp-15_run01	T1	P2	P3	pupil_mean	59	0.27959141917913777	0.27959141917913777	0
ses-20260319_grp-15_run01	T1	P2	P4	eda_mean	59	0.36879204397744975	0.38279035865253064	-1
ses-20260319_grp-15_run01	T1	P2	P4	ppg_rate_proxy_bpm	59	-0.002827430328400008	0.02634210056635991	-2
ses-20260319_grp-15_run01	T1	P2	P4	pupil_mean	59	0.5716480501257772	0.5862281441652957	2
ses-20260319_grp-15_run01	T1	P3	P4	eda_mean	59	0.00820074577125185	0.08102217847696382	2
ses-20260319_grp-15_run01	T1	P3	P4	ppg_rate_proxy_bpm	59	-0.16262457396636074	0.19469927906768264	-2
ses-20260319_grp-15_run01	T1	P3	P4	pupil_mean	59	0.6402048592775945	0.6402048592775945	0
ses-20260319_grp-15_run01	T2	P1	P2	eda_mean	68	-0.0007604692192640358	0.04565491839040718	2
ses-20260319_grp-15_run01	T2	P1	P2	ppg_rate_proxy_bpm	68	0.1658918911524319	0.1822313691676243	1
ses-20260319_grp-15_run01	T2	P1	P2	pupil_mean	68	0.5614969344428294	0.5614969344428294	0
ses-20260319_grp-15_run01	T2	P1	P3	eda_mean	68	-0.16877848620715621	-0.10309475527350981	-2
ses-20260319_grp-15_run01	T2	P1	P3	ppg_rate_proxy_bpm	68	0.09564050663588193	0.2455411794418328	2
ses-20260319_grp-15_run01	T2	P1	P3	pupil_mean	68	0.42465451805240884	0.5067095650499466	-2
ses-20260319_grp-15_run01	T2	P1	P4	eda_mean	68	0.2347504405071145	0.30212881020756416	-2
ses-20260319_grp-15_run01	T2	P1	P4	ppg_rate_proxy_bpm	68	0.04108287728015081	0.08810320472644582	1
ses-20260319_grp-15_run01	T2	P1	P4	pupil_mean	68	0.645691785246101	0.645691785246101	0
ses-20260319_grp-15_run01	T2	P2	P3	eda_mean	68	-0.8145823281892024	-0.7799123620624397	-2
ses-20260319_grp-15_run01	T2	P2	P3	ppg_rate_proxy_bpm	68	0.24176817736898218	0.24176817736898218	0
ses-20260319_grp-15_run01	T2	P2	P3	pupil_mean	68	0.4581568584578994	0.5202808135216961	-2
ses-20260319_grp-15_run01	T2	P2	P4	eda_mean	68	-0.584196865000619	-0.5573136271705611	-2
ses-20260319_grp-15_run01	T2	P2	P4	ppg_rate_proxy_bpm	68	-0.2078148312977381	-0.18420608803634464	-1
ses-20260319_grp-15_run01	T2	P2	P4	pupil_mean	68	0.634567416749888	0.6534005545064148	-1
ses-20260319_grp-15_run01	T2	P3	P4	eda_mean	68	0.6073514448495073	0.6073514448495073	0
ses-20260319_grp-15_run01	T2	P3	P4	ppg_rate_proxy_bpm	68	-0.13197194782778202	0.07952315019143079	2
ses-20260319_grp-15_run01	T2	P3	P4	pupil_mean	68	0.5949405233167516	0.6119405403401156	1
ses-20260319_grp-15_run01	T3	P1	P2	eda_mean	57	0.31761173766182355	0.4282798017914057	2
ses-20260319_grp-15_run01	T3	P1	P2	ppg_rate_proxy_bpm	57	-0.15274011528746045	-0.1007389907024791	-1
ses-20260319_grp-15_run01	T3	P1	P2	pupil_mean	57	0.25549554643188854	0.30134355358802345	-1
ses-20260319_grp-15_run01	T3	P1	P3	eda_mean	57	-0.5111825905374662	-0.08372013921223458	2
ses-20260319_grp-15_run01	T3	P1	P3	ppg_rate_proxy_bpm	57	0.3191125637285864	0.3191125637285864	0
ses-20260319_grp-15_run01	T3	P1	P3	pupil_mean	57	0.49754464119655833	0.5535599298005558	2
ses-20260319_grp-15_run01	T3	P1	P4	eda_mean	57	-0.15754593965894384	0.14299402012786305	2
ses-20260319_grp-15_run01	T3	P1	P4	ppg_rate_proxy_bpm	57	0.11849400086136087	0.1410881409132341	-2
ses-20260319_grp-15_run01	T3	P1	P4	pupil_mean	57	0.5014202556454201	0.5626755775810962	2
ses-20260319_grp-15_run01	T3	P2	P3	eda_mean	57	7.515936725656032e-05	0.14740950762102475	2
ses-20260319_grp-15_run01	T3	P2	P3	ppg_rate_proxy_bpm	57	-0.1566517708662902	-0.12748761232424322	-2
ses-20260319_grp-15_run01	T3	P2	P3	pupil_mean	57	0.5246604663169979	0.5246604663169979	0
ses-20260319_grp-15_run01	T3	P2	P4	eda_mean	57	0.5186065638261049	0.6499510022183612	-2
ses-20260319_grp-15_run01	T3	P2	P4	ppg_rate_proxy_bpm	57	-0.028006980567681024	0.05894750481709998	-2
ses-20260319_grp-15_run01	T3	P2	P4	pupil_mean	57	0.30926840829791025	0.339703716707394	-1
ses-20260319_grp-15_run01	T3	P3	P4	eda_mean	57	0.273161166500122	0.3114708888632805	-1
ses-20260319_grp-15_run01	T3	P3	P4	ppg_rate_proxy_bpm	57	0.05434516213924181	0.16075922817264646	-2
ses-20260319_grp-15_run01	T3	P3	P4	pupil_mean	57	0.7282411259983861	0.7282411259983861	0
ses-20260319_grp-15_run01	T4	P1	P2	eda_mean	26	-0.4723485386981586	-0.4063771160881292	2
ses-20260319_grp-15_run01	T4	P1	P2	ppg_rate_proxy_bpm	26	-0.19422890872125628	-0.012769729754125327	2
ses-20260319_grp-15_run01	T4	P1	P2	pupil_mean	26	0.03370141238738494	0.05678651114102154	2
ses-20260319_grp-15_run01	T4	P1	P3	eda_mean	26	-0.3566158146983351	-0.3566158146983351	0
ses-20260319_grp-15_run01	T4	P1	P3	ppg_rate_proxy_bpm	26	0.042696010751942744	0.4608627272014932	2
ses-20260319_grp-15_run01	T4	P1	P3	pupil_mean	26	0.8732633284859344	0.8732633284859344	0
ses-20260319_grp-15_run01	T4	P1	P4	eda_mean	26	-0.39207525690818895	-0.14174497855431809	-2
ses-20260319_grp-15_run01	T4	P1	P4	ppg_rate_proxy_bpm	26	0.13533126017516678	0.3883239900895707	-2
ses-20260319_grp-15_run01	T4	P1	P4	pupil_mean	26	0.8313529117465912	0.8313529117465912	0
ses-20260319_grp-15_run01	T4	P2	P3	eda_mean	26	0.2949040148617514	0.5976745652793154	2
ses-20260319_grp-15_run01	T4	P2	P3	ppg_rate_proxy_bpm	26	-0.05222245342077027	0.1920548395575206	-2
ses-20260319_grp-15_run01	T4	P2	P3	pupil_mean	26	0.2581192255813223	0.2843106633647877	-2
ses-20260319_grp-15_run01	T4	P2	P4	eda_mean	26	0.2610311865149701	0.6827420890139277	-2
ses-20260319_grp-15_run01	T4	P2	P4	ppg_rate_proxy_bpm	26	-0.33517253228408367	0.12605844097029445	-2
ses-20260319_grp-15_run01	T4	P2	P4	pupil_mean	26	-0.14132988129319946	0.02391739082364226	-2
ses-20260319_grp-15_run01	T4	P3	P4	eda_mean	26	0.2201697206857317	0.26065601385655396	2
ses-20260319_grp-15_run01	T4	P3	P4	ppg_rate_proxy_bpm	26	0.3727964712033519	0.3727964712033519	0
ses-20260319_grp-15_run01	T4	P3	P4	pupil_mean	26	0.7870215243778496	0.7870215243778496	0
ses-20260320_grp-16_run01	T0	P1	P2	eda_mean	89	0.6746684063431613	0.6913850891485461	-2
ses-20260320_grp-16_run01	T0	P1	P2	ppg_rate_proxy_bpm	89	0.4268683121671886	0.44869866484207405	-2
ses-20260320_grp-16_run01	T0	P1	P2	pupil_mean	24	0.4666198710639476	0.4666198710639476	0
ses-20260320_grp-16_run01	T0	P1	P3	eda_mean	89	-0.8254806034296263	-0.8148096786413009	-2
ses-20260320_grp-16_run01	T0	P1	P3	ppg_rate_proxy_bpm	89	-0.29251283352822216	-0.12529168481137212	2
ses-20260320_grp-16_run01	T0	P1	P3	pupil_mean	24	0.6903325757759008	0.7258657495653493	-1
ses-20260320_grp-16_run01	T0	P1	P4	eda_mean	89	0.3519076668216873	0.41748116000665875	2
ses-20260320_grp-16_run01	T0	P1	P4	ppg_rate_proxy_bpm	89	0.5888774213269972	0.5912558411705016	1
ses-20260320_grp-16_run01	T0	P1	P4	pupil_mean	24	-0.29801594457627967	0.13148791791994793	2
ses-20260320_grp-16_run01	T0	P2	P3	eda_mean	89	-0.5162514686630689	-0.4939287540399512	-2
ses-20260320_grp-16_run01	T0	P2	P3	ppg_rate_proxy_bpm	89	-0.3091180606282372	-0.24363651458857588	2
ses-20260320_grp-16_run01	T0	P2	P3	pupil_mean	24	0.44486805500906257	0.5213505264980298	2
ses-20260320_grp-16_run01	T0	P2	P4	eda_mean	89	-0.23994214210410186	-0.20666911485210823	2
ses-20260320_grp-16_run01	T0	P2	P4	ppg_rate_proxy_bpm	89	0.6862917359839831	0.7824367211036918	2
ses-20260320_grp-16_run01	T0	P2	P4	pupil_mean	24	0.20276768779499973	0.33217426474529	2
ses-20260320_grp-16_run01	T0	P3	P4	eda_mean	89	-0.40013645258183733	-0.39927418084962935	-2
ses-20260320_grp-16_run01	T0	P3	P4	ppg_rate_proxy_bpm	89	-0.15187063036774084	-0.03801680359918663	-2
ses-20260320_grp-16_run01	T0	P3	P4	pupil_mean	24	0.10324216678257522	0.10324216678257522	0
ses-20260320_grp-16_run01	T1	P1	P2	eda_mean	39	-0.1587627913955694	-0.07215107980558279	-2
ses-20260320_grp-16_run01	T1	P1	P2	ppg_rate_proxy_bpm	39	0.5051282111883136	0.5051282111883136	0
ses-20260320_grp-16_run01	T1	P1	P2	pupil_mean	19	0.12294089135440786	0.34704895714997636	2
ses-20260320_grp-16_run01	T1	P1	P3	eda_mean	39	-0.34260994168754527	-0.34260994168754527	0
ses-20260320_grp-16_run01	T1	P1	P3	ppg_rate_proxy_bpm	39	0.10729845781345647	0.1384474708327778	-2
ses-20260320_grp-16_run01	T1	P1	P3	pupil_mean	19	0.21588292489884728	0.449705176172839	2
ses-20260320_grp-16_run01	T1	P1	P4	eda_mean	39	0.4311852908334039	0.43682149499400746	-1
ses-20260320_grp-16_run01	T1	P1	P4	ppg_rate_proxy_bpm	39	0.23475808456896408	0.39370657080378474	1
ses-20260320_grp-16_run01	T1	P1	P4	pupil_mean	19	-0.05169537995668603	-0.05169537995668603	0
ses-20260320_grp-16_run01	T1	P2	P3	eda_mean	39	0.06811472936760207	0.07997919121446308	1
ses-20260320_grp-16_run01	T1	P2	P3	ppg_rate_proxy_bpm	39	0.2045142368796022	0.2045142368796022	0
ses-20260320_grp-16_run01	T1	P2	P3	pupil_mean	19	-0.34727937589616115	0.1864901738661311	2
ses-20260320_grp-16_run01	T1	P2	P4	eda_mean	39	-0.7486108072353738	-0.643960594313327	-2
ses-20260320_grp-16_run01	T1	P2	P4	ppg_rate_proxy_bpm	39	0.24182449202864054	0.4329617609335679	2
ses-20260320_grp-16_run01	T1	P2	P4	pupil_mean	19	-0.44133624765866186	0.3104653422312622	-2
ses-20260320_grp-16_run01	T1	P3	P4	eda_mean	39	-0.21575677046666317	-0.19334812604777846	2
ses-20260320_grp-16_run01	T1	P3	P4	ppg_rate_proxy_bpm	39	0.3121732545065697	0.4769780192973674	2
ses-20260320_grp-16_run01	T1	P3	P4	pupil_mean	19	-0.06271240311602046	0.19172720248276098	2
ses-20260320_grp-16_run01	T2	P1	P2	eda_mean	43	0.17953736020220615	0.26074708035837185	2
ses-20260320_grp-16_run01	T2	P1	P2	ppg_rate_proxy_bpm	43	-0.20523162767160766	0.09495899665517765	2
ses-20260320_grp-16_run01	T2	P1	P2	pupil_mean	25	0.7966575164356773	0.8214695011721389	1
ses-20260320_grp-16_run01	T2	P1	P3	eda_mean	43	-0.47683531472423196	-0.47683531472423196	0
ses-20260320_grp-16_run01	T2	P1	P3	ppg_rate_proxy_bpm	43	-0.27337053052873955	-0.07477878699333139	-1
ses-20260320_grp-16_run01	T2	P1	P3	pupil_mean	25	0.7262026977244218	0.7569072864123362	-1
ses-20260320_grp-16_run01	T2	P1	P4	eda_mean	43	-0.36254170990216156	-0.30705073140348255	-2
ses-20260320_grp-16_run01	T2	P1	P4	ppg_rate_proxy_bpm	43	0.17185345999842724	0.4290245565365863	-2
ses-20260320_grp-16_run01	T2	P1	P4	pupil_mean	25	0.1777646994659049	0.33523525291882705	2
ses-20260320_grp-16_run01	T2	P2	P3	eda_mean	43	-0.21442629660517912	-0.030282575098616513	2
ses-20260320_grp-16_run01	T2	P2	P3	ppg_rate_proxy_bpm	43	0.23259868874950038	0.3210014366760681	2
ses-20260320_grp-16_run01	T2	P2	P3	pupil_mean	25	0.5593024745803183	0.6498191235172711	-1
ses-20260320_grp-16_run01	T2	P2	P4	eda_mean	43	-0.4142406741546706	-0.2790147282453518	-2
ses-20260320_grp-16_run01	T2	P2	P4	ppg_rate_proxy_bpm	43	0.057985669681196	0.057985669681196	0
ses-20260320_grp-16_run01	T2	P2	P4	pupil_mean	25	-0.09257297300617044	0.051187113558907066	2
ses-20260320_grp-16_run01	T2	P3	P4	eda_mean	43	0.24322311849657482	0.30433535250806154	-2
ses-20260320_grp-16_run01	T2	P3	P4	ppg_rate_proxy_bpm	43	-0.23296360250187625	0.038889530644074244	1
ses-20260320_grp-16_run01	T2	P3	P4	pupil_mean	25	-0.24633939476172634	0.06741037191068486	2
ses-20260320_grp-16_run01	T3	P1	P2	eda_mean	63	-0.1780538585201904	-0.1764272788375284	2
ses-20260320_grp-16_run01	T3	P1	P2	ppg_rate_proxy_bpm	63	0.2346858384860137	0.32422753694055	1
ses-20260320_grp-16_run01	T3	P1	P2	pupil_mean	11	0.5692735428481609	0.8364839733618014	-2
ses-20260320_grp-16_run01	T3	P1	P3	eda_mean	63	-0.04186516989529065	-0.03367706438267766	1
ses-20260320_grp-16_run01	T3	P1	P3	ppg_rate_proxy_bpm	63	-0.1569028803192551	0.14031242337750402	2
ses-20260320_grp-16_run01	T3	P1	P3	pupil_mean	11	0.6534232002284087	0.688222522990116	1
ses-20260320_grp-16_run01	T3	P1	P4	eda_mean	63	-0.48675756932653397	-0.4448898631695761	1
ses-20260320_grp-16_run01	T3	P1	P4	ppg_rate_proxy_bpm	63	0.12109703244400695	0.22513042380619924	1
ses-20260320_grp-16_run01	T3	P1	P4	pupil_mean	11	-0.4652780950445274	-0.25856267389039805	2
ses-20260320_grp-16_run01	T3	P2	P3	eda_mean	63	0.13838810291528592	0.33744500403448763	-2
ses-20260320_grp-16_run01	T3	P2	P3	ppg_rate_proxy_bpm	63	0.20736339369764378	0.20736339369764378	0
ses-20260320_grp-16_run01	T3	P2	P3	pupil_mean	11	0.2554279715268935	0.7636123597595763	2
ses-20260320_grp-16_run01	T3	P2	P4	eda_mean	63	-0.2739443117290721	-0.19749918776077224	2
ses-20260320_grp-16_run01	T3	P2	P4	ppg_rate_proxy_bpm	63	0.19925672271913286	0.21954823412422877	1
ses-20260320_grp-16_run01	T3	P2	P4	pupil_mean	11	-0.7436192298884379	-0.23814737348676912	-2
ses-20260320_grp-16_run01	T3	P3	P4	eda_mean	63	0.18848449527968134	0.2916839882704024	-2
ses-20260320_grp-16_run01	T3	P3	P4	ppg_rate_proxy_bpm	63	0.02638779025367294	0.12035369137316684	2
ses-20260320_grp-16_run01	T3	P3	P4	pupil_mean	11	-0.418643117845683	0.2684613147565435	2
ses-20260320_grp-16_run01	T4	P1	P2	eda_mean	23	0.059673216760376346	0.18484990637476575	2
ses-20260320_grp-16_run01	T4	P1	P2	ppg_rate_proxy_bpm	23	0.16232663326703967	0.3475243923902612	2
ses-20260320_grp-16_run01	T4	P1	P2	pupil_mean	58	0.3100551155673993	0.33484550816214126	1
ses-20260320_grp-16_run01	T4	P1	P3	eda_mean	23	0.36217789156169655	0.5277391878686739	-2
ses-20260320_grp-16_run01	T4	P1	P3	ppg_rate_proxy_bpm	23	0.38677173023877787	0.38677173023877787	0
ses-20260320_grp-16_run01	T4	P1	P3	pupil_mean	58	0.6283395734354553	0.6283395734354553	0
ses-20260320_grp-16_run01	T4	P1	P4	eda_mean	23	-0.5287672464292552	-0.24333345414869592	-1
ses-20260320_grp-16_run01	T4	P1	P4	ppg_rate_proxy_bpm	23	0.15709484827236572	0.273099399129732	2
ses-20260320_grp-16_run01	T4	P1	P4	pupil_mean	58	0.0983155154607199	0.3800547366343283	2
ses-20260320_grp-16_run01	T4	P2	P3	eda_mean	23	0.09162346196173325	0.4555531442246681	2
ses-20260320_grp-16_run01	T4	P2	P3	ppg_rate_proxy_bpm	23	-0.38995365278439725	0.12622527906009454	-2
ses-20260320_grp-16_run01	T4	P2	P3	pupil_mean	58	0.6523969695415652	0.6773627343840304	-1
ses-20260320_grp-16_run01	T4	P2	P4	eda_mean	23	-0.42764832078201664	0.2004715606896661	2
ses-20260320_grp-16_run01	T4	P2	P4	ppg_rate_proxy_bpm	23	-0.22503229844058545	-0.22503229844058545	0
ses-20260320_grp-16_run01	T4	P2	P4	pupil_mean	58	-0.07025628774137203	0.12899936514699376	2
ses-20260320_grp-16_run01	T4	P3	P4	eda_mean	23	-0.4226710234026115	-0.37044170173536606	1
ses-20260320_grp-16_run01	T4	P3	P4	ppg_rate_proxy_bpm	23	0.2310203321780701	0.4265268975552989	1
ses-20260320_grp-16_run01	T4	P3	P4	pupil_mean	58	-0.05701241139284884	0.25981815522602264	2
