group_id	task_id	window_index	word_count	bert_umap1	bert_umap2	bert_umap3	bert_umap4	bert_umap5	bert_umap6	bert_umap7	bert_umap8	bert_umap9	bert_umap10	bert_valid
grp-11	T3	6	56	-0.33961523	4.995886	4.486825	3.1223855	7.559163	2.7256954	2.1886852	0.8220138	5.617348	6.3461714	True
grp-11	T3	7	54	-0.039484482	4.4813433	4.4184403	2.3472784	7.7278504	2.2021956	2.0934196	1.1000499	5.2081757	6.2420287	True
grp-11	T3	8	36	-0.3638818	5.534451	4.7881775	3.6457732	7.553062	2.8778985	2.1493776	0.31653214	5.7438664	6.532461	True
grp-11	T3	9	73	-0.27831712	5.2836027	4.8618317	3.3763983	7.7066135	2.4679906	2.224689	0.83746934	5.5734425	6.351829	True
grp-11	T3	10	95	-0.31007874	5.1305842	4.7031546	3.414305	7.6858783	2.320941	2.1390219	1.1870142	5.491763	6.203451	True
grp-11	T3	11	62	-0.2844983	5.484751	4.9890656	3.4755483	7.5479093	2.6644037	2.2105148	0.56441414	5.6451116	6.4880304	True
grp-11	T3	12	78	-0.2384419	5.227275	4.9759355	3.221537	7.6033797	2.5039601	2.336969	0.997095	5.5982428	6.367765	True
grp-11	T3	13	66	-0.25814468	5.309841	5.009811	3.3322177	7.5910015	2.444946	2.248598	0.93175155	5.5682735	6.3979874	True
grp-11	T3	14	11	-0.25173712	4.314046	3.9212444	3.298366	7.6079206	1.9443175	1.7073226	2.2108319	5.197896	5.830068	True
grp-11	T3	15	29	-0.16466244	4.1078897	3.8257153	2.9573028	7.6069236	2.006574	1.6846088	1.9633949	5.145016	5.9269423	True
grp-11	T3	16	34	-0.22468445	4.1652093	3.909085	3.0487378	7.6118555	2.0380707	1.8021603	2.2008948	5.301645	5.8759704	True
grp-11	T4	0	0	21.341059	3.7141223	5.1555643	6.997626	4.394126	5.234601	4.274767	4.3397827	5.308432	4.7272763	False
grp-11	T4	1	0	21.204964	3.9983172	5.121209	6.901735	4.267886	5.246746	4.268739	4.3422494	5.6167383	4.5972247	False
grp-11	T4	2	0	21.180443	3.999152	5.0983276	6.7797956	4.4288726	5.396209	4.290308	4.2918673	5.481174	4.6231017	False
grp-11	T4	3	0	21.135733	3.7270772	5.137357	6.6493	4.2583113	5.120303	4.2290964	4.4377255	5.2641163	4.7006755	False
grp-11	T4	4	0	21.244596	3.81272	5.023619	6.7899094	4.2174177	5.2619843	4.3193793	4.4445553	5.5717053	4.6450973	False
grp-11	T4	5	0	21.33113	4.14334	5.1370215	7.0072675	4.250373	5.265134	4.311981	4.3519816	5.6853004	4.7255874	False
grp-11	T4	6	0	21.352242	4.0494747	5.2745237	6.9160695	4.131629	5.364076	4.523849	4.3460793	5.48397	4.7846103	False
grp-11	T4	7	59	0.04766071	4.116293	4.220499	2.0294073	7.760222	1.9917327	2.0320365	1.3671415	5.023769	6.1388836	True
grp-11	T4	8	72	0.088465385	4.0957212	4.208945	2.0896873	7.724264	1.9472202	1.9507194	1.3963209	4.9673386	6.1286407	True
grp-11	T4	9	70	0.08140848	4.369801	4.4865355	2.3182392	7.8871026	1.7291542	1.9901129	1.4771286	4.9326234	6.0923705	True
grp-11	T4	10	102	0.16169675	4.375068	4.5226254	2.2615368	7.828926	1.7708943	1.9350069	1.3016486	4.9075327	6.1702867	True
grp-11	T4	11	79	0.029731933	4.4078665	4.434288	2.5089643	7.84016	1.7263943	1.9425147	1.6136459	4.9403396	6.0265164	True
grp-11	T4	12	35	0.0054318504	4.373472	4.4035263	2.4152236	7.8338428	1.7784883	2.0082178	1.5932304	4.9600687	6.0306044	True
grp-11	T4	13	1	-0.15046601	3.7260983	3.3573885	2.981645	7.07382	2.4292643	1.4219398	2.3383992	5.20483	5.942445	True
grp-12	T1	0	0	21.029968	3.8019617	5.1942725	6.701308	4.2371583	5.2350965	4.2858396	4.247429	5.421917	4.5961127	False
grp-12	T1	1	0	21.240078	3.8036397	5.0533504	6.921753	4.397146	5.238093	4.439777	4.3228183	5.5760636	4.589563	False
grp-12	T1	2	0	21.17939	3.790741	5.040284	6.821026	4.3511434	5.271897	4.4920135	4.3952794	5.5189257	4.7140017	False
grp-12	T1	3	14	-0.786728	4.5876713	4.009641	2.991258	7.2334867	2.4933007	2.7146614	2.3505883	5.160232	5.594735	True
grp-12	T1	4	4	-0.25143594	3.7884138	3.471278	2.9377618	6.8755813	2.641986	1.6070814	2.3158793	5.162198	5.9675	True
grp-12	T1	5	0	21.258104	4.0853515	5.296847	6.978741	4.3540797	5.2632174	4.2271295	4.074617	5.290264	4.741399	False
grp-12	T1	6	0	21.155945	3.836236	5.326044	6.7682557	4.3386264	5.399906	4.3163714	4.303932	5.355061	4.523057	False
grp-12	T1	7	10	-0.81950134	4.756827	4.151798	3.2323828	7.2036963	2.4556892	2.7157326	2.4466758	5.180293	5.574358	True
grp-12	T1	8	75	-1.634905	5.317933	4.381089	3.2980843	6.041723	3.7979245	3.875322	2.892189	5.586782	5.2862496	True
grp-12	T1	9	102	-1.6796107	5.225835	3.982908	3.3317983	6.5159154	3.2620945	4.013453	3.1673212	5.0308228	5.01785	True
grp-12	T1	10	27	-1.6250285	5.192475	4.10723	3.142816	6.239125	3.4467058	4.0542226	3.4495203	5.356981	4.8490796	True
grp-12	T1	11	71	-1.5850528	5.2787113	4.3784795	3.2899005	6.163203	3.6746953	3.886784	2.843439	5.503826	5.3383703	True
grp-12	T1	12	94	-1.5918021	5.2700534	4.2845764	3.2619722	6.120082	3.7050576	3.8991795	2.850199	5.395791	5.275951	True
grp-12	T1	13	41	-1.6734926	5.3514805	4.367736	3.3015184	5.9746537	3.8735058	3.8677266	2.966408	5.6543083	5.211789	True
grp-12	T1	14	79	-1.6939093	5.2232065	4.1678195	3.2768784	6.149226	3.57927	3.83352	3.1856012	5.470791	5.0477543	True
grp-12	T1	15	67	-1.6464014	5.2269716	4.18646	3.1543555	6.161885	3.5222516	4.076736	3.4808304	5.3961444	4.833419	True
grp-12	T1	16	44	-1.6724919	5.16178	4.135733	3.172242	6.2303753	3.4332144	3.955454	3.445434	5.3856883	4.854539	True
grp-12	T1	17	42	-1.6360348	5.198134	4.077539	3.4270213	6.431926	3.3759916	3.7544508	2.7552567	5.156308	5.328359	True
grp-12	T1	18	66	-1.7370836	5.3487396	4.113138	3.2961326	6.2581735	3.5611477	4.1578093	3.2946734	5.2312136	4.9450126	True
grp-12	T1	19	87	-1.7058045	5.386963	4.2373195	3.290373	6.146828	3.6929286	4.158925	3.2155483	5.319946	5.0143876	True
grp-12	T1	20	0	21.151346	4.0382547	5.2792487	6.832833	4.173861	5.2978873	4.3070908	4.12144	5.3681026	4.6337695	False
grp-12	T1	21	11	-0.23547325	3.9082592	3.6679618	2.654759	7.6307373	2.1660187	1.877381	2.0369844	5.3463297	5.9031763	True
grp-12	T2	0	0	21.159319	4.0911884	5.138685	6.8860307	4.245378	5.205964	4.5138817	4.111625	5.462684	4.558632	False
grp-12	T2	1	0	21.26922	4.064732	5.1656966	6.8078594	4.0897827	5.4284334	4.3686566	4.3613424	5.63169	4.69624	False
grp-12	T2	2	31	-0.31015697	4.333166	4.264081	2.121171	7.367069	2.723602	2.5293097	1.3825605	5.4277153	6.1818805	True
grp-12	T2	3	0	21.230015	4.078371	5.4399753	6.829014	4.303579	5.463774	4.5857406	4.378469	5.60732	4.7076926	False
grp-12	T2	4	12	-1.392848	4.9434814	3.9398658	3.3970132	5.8230996	4.0266848	3.0138175	1.7408161	5.274081	5.953466	True
grp-12	T2	5	59	-1.4004146	5.793436	4.9208655	3.7117712	5.5814147	4.7000914	3.400951	1.2423186	6.099599	6.3511367	True
grp-12	T2	6	61	-1.0823522	5.6349015	5.0377398	3.4346678	4.83215	4.8600936	3.2609308	2.158235	6.1938996	5.7209578	True
grp-12	T2	7	69	-0.8137788	5.6983323	4.904869	3.4138162	5.405569	4.3065476	3.1331718	1.9411219	5.9725256	5.6562624	True
grp-12	T2	8	118	-1.4801604	5.7569747	5.062666	3.7165663	5.351979	4.9128847	3.4585168	1.3867346	6.2554607	6.3542695	True
grp-12	T2	9	44	-1.219483	5.5953584	4.8798437	3.562171	5.8339286	4.4781027	3.1828547	1.0472646	6.04272	6.4566855	True
grp-12	T2	10	94	-1.462298	5.5928073	4.620268	3.6346233	5.7630963	4.3122444	3.4670742	1.7344718	5.7478924	6.010838	True
grp-12	T2	11	87	-1.2199997	5.5110135	4.9791136	3.5060399	4.955306	4.797182	3.0944118	1.992863	6.137643	5.925815	True
grp-12	T2	12	52	-1.6701673	5.5727506	4.6806474	3.7819667	5.4463925	4.803408	3.429	1.2905262	5.9352612	6.435595	True
grp-12	T2	13	86	-1.3466243	5.782591	4.855659	3.6867397	5.6295705	4.599647	3.363992	1.3251104	6.02386	6.2452517	True
grp-12	T2	14	58	-1.0193386	5.566898	5.116675	3.4311202	4.885754	4.8593655	3.159272	1.9655068	6.22013	5.9075546	True
grp-12	T2	15	85	-1.5344243	5.6145763	4.6512127	3.7416677	5.4265018	4.7634797	3.3623502	1.3251907	5.9161115	6.319197	True
grp-12	T2	16	64	-0.667241	5.287238	4.7756195	3.240422	6.974153	3.2387502	2.6840436	1.0271854	5.800064	6.320974	True
grp-12	T2	17	91	-1.6194103	5.7738595	5.025663	3.7571857	5.4563603	4.8808675	3.5821445	1.339717	6.250632	6.4056897	True
grp-12	T2	18	89	-0.97949165	5.310246	5.0174603	3.3277357	5.3177285	4.5302687	2.99384	1.7405468	6.093244	6.154936	True
grp-12	T2	19	62	-1.1028802	5.2619176	4.836691	3.282319	6.1585364	3.9165857	3.169135	1.5514063	5.805046	6.2621336	True
grp-12	T2	20	20	-0.50523	4.3519573	3.8717694	3.068237	7.29449	2.3457417	2.122468	2.143363	5.1545224	5.7785044	True
grp-12	T2	21	107	-1.5221788	5.419999	4.9133887	3.7155247	5.4193335	4.748422	3.2270317	1.3516371	6.0083065	6.5883408	True
grp-12	T2	22	75	-1.6315703	5.3454785	4.303558	3.5841885	6.231818	3.7268183	3.624202	2.2333217	5.363772	5.729517	True
grp-12	T2	23	130	-1.2032971	5.496629	4.9361897	3.4910061	4.870362	4.81433	3.0728612	2.0476885	6.1083846	5.86429	True
grp-12	T2	24	47	-1.5899551	5.4188995	4.4665627	3.6170688	5.8465223	4.172307	3.4982836	1.9201816	5.5918865	5.9656663	True
grp-12	T2	25	56	-1.311657	4.769729	3.8228872	3.3700383	5.7835717	4.0430913	2.7436035	1.5283618	5.2378125	6.108487	True
grp-12	T2	26	89	-0.23029235	3.7187295	3.3653457	2.924478	6.990212	2.5603318	1.5402025	2.2956014	5.1984906	5.950007	True
grp-12	T2	27	27	-0.326002	3.766222	3.349466	2.808716	7.389803	2.3655782	1.7433118	2.0412686	5.2335577	5.8690925	True
grp-12	T3	0	3	-0.38700488	3.934433	3.6407626	2.6422777	7.6288133	2.2023132	2.0673273	2.1329825	5.3362985	5.8002124	True
grp-12	T3	1	0	21.351082	3.9339926	5.181345	7.00286	4.1818967	5.2051206	4.384761	4.407505	5.5913363	4.474563	False
grp-12	T3	2	0	21.058092	3.9122796	5.1086726	6.8356767	4.0576677	5.190576	4.2698827	4.433609	5.436484	4.574379	False
grp-12	T3	3	0	21.030655	3.8927643	5.36099	6.7419577	4.2455816	5.2719994	4.6162543	4.268148	5.299853	4.65747	False
grp-12	T3	4	0	21.057755	3.863919	5.1585727	6.825647	4.0040097	5.1750607	4.3244753	4.3980103	5.4630475	4.582289	False
grp-12	T3	5	0	21.251993	4.066498	5.4017015	6.8977246	4.1275926	5.270336	4.59299	4.2877374	5.5048532	4.7759647	False
grp-12	T3	6	0	21.196049	3.949054	5.23838	6.9678745	4.3455715	5.235033	4.5443254	4.0995483	5.5419226	4.5608797	False
grp-12	T3	7	0	21.169884	3.9527056	5.3868423	6.7770495	4.2695127	5.39037	4.4570847	4.2838044	5.4534593	4.5480146	False
grp-12	T3	8	0	21.238838	3.946982	5.4398656	6.8428884	4.223892	5.130068	4.4890466	4.302311	5.5888476	4.7900953	False
grp-12	T3	9	36	-1.0588751	4.763824	3.9383764	3.452655	5.725769	4.1368537	2.3563623	1.3945211	5.451982	6.2192345	True
grp-12	T3	10	76	-0.30879304	5.4068427	4.974258	3.447671	7.5891414	2.5511746	2.23624	0.76188546	5.5993834	6.428234	True
grp-12	T3	11	93	-0.37060088	5.6759944	4.9963546	3.706974	7.4329195	2.906306	2.2339206	0.330222	5.649726	6.5616527	True
grp-12	T3	12	115	-0.33490074	5.4341044	4.724794	3.3766716	7.3404584	3.172832	2.1520753	0.10447969	5.9512053	6.586581	True
grp-12	T3	13	59	-0.53228366	5.444629	4.7429256	3.5890512	7.2749133	2.951725	2.306954	0.6668069	5.597726	6.401622	True
grp-12	T3	14	61	-0.5004514	5.380408	4.786084	3.4099855	7.3660007	2.9938993	2.3476968	0.61446404	5.8671956	6.4387736	True
grp-12	T3	15	101	-0.34466347	5.353516	4.896832	3.2456698	7.394578	2.9141011	2.3030574	0.54610175	5.7685604	6.4987597	True
grp-12	T3	16	73	-0.5823955	5.4614224	4.9416766	3.3943138	7.1893196	3.1626477	2.542641	0.6979859	5.863543	6.465243	True
grp-12	T3	17	118	-0.6751719	5.4139423	4.89477	3.2999237	6.8962727	3.3598816	2.7107394	0.8967148	5.8475924	6.3835464	True
grp-12	T3	18	58	-0.99219024	5.533051	4.9493184	3.4450672	6.166759	4.1014123	3.0118952	0.97313553	5.9802523	6.468748	True
grp-12	T3	19	91	-0.35154444	5.4965024	4.8993526	3.2698276	7.2137537	3.2468116	2.328239	0.20899183	6.018641	6.5631714	True
grp-12	T3	20	51	-0.31134605	5.051988	4.3215685	3.2319312	7.432291	3.0285413	1.9470584	0.33155817	5.9216204	6.468486	True
grp-12	T3	21	75	-0.32143047	5.3550153	4.8216405	3.1964376	7.310768	3.12694	2.253089	0.31736836	5.9334435	6.546978	True
grp-12	T3	22	79	-0.340892	5.302744	4.6943536	3.3362815	7.6473675	2.739969	2.1720393	0.4784313	5.803658	6.438534	True
grp-12	T3	23	19	-0.34065893	5.266743	4.5537353	3.284068	7.4545817	3.060185	2.091117	0.22219251	5.966762	6.5230007	True
grp-12	T4	0	20	-0.36519137	4.3283954	4.216209	2.2275424	7.4869027	2.6246328	2.488755	1.4833158	5.491682	6.128545	True
grp-12	T4	1	0	21.290983	3.8814204	5.2841053	6.9648104	4.4277472	5.3104973	4.2906675	4.2078385	5.4639945	4.586996	False
grp-12	T4	2	0	21.37589	3.8693557	5.4860477	7.020386	4.461856	5.3197885	4.426915	4.378561	5.5341415	4.6243725	False
grp-12	T4	3	0	21.065428	3.8409467	5.6046767	6.78883	4.045939	5.0397687	4.385781	4.2921305	5.5005493	4.5863767	False
grp-12	T4	4	0	21.045845	3.9150143	5.406464	6.692082	4.3776994	5.2659926	4.3514843	4.2258387	5.49228	4.6507316	False
grp-12	T4	5	0	21.106617	3.762736	5.4744515	6.7176514	4.5071383	5.162647	4.5026207	4.470191	5.6085706	4.508699	False
grp-12	T4	6	0	21.41155	3.9689295	5.521949	7.1262894	4.130084	5.443538	4.4062166	4.374015	5.3615108	4.7983847	False
grp-12	T4	7	0	21.078732	4.0206985	5.5646358	6.7602477	4.262893	5.2374663	4.612513	4.206268	5.5127892	4.550307	False
grp-12	T4	8	49	-0.4587152	5.3496566	5.174638	3.0243542	7.0097256	3.099411	2.634696	0.75106883	5.604998	6.543254	True
grp-12	T4	9	41	-0.76124233	5.1693277	4.8170156	3.065493	6.7301164	3.2686138	2.9263453	1.4710469	5.617997	6.1779895	True
grp-12	T4	10	26	-0.02488198	4.11499	4.1259274	2.054316	7.7702265	2.167996	2.06844	1.359674	5.228408	6.181914	True
grp-12	T4	11	47	-0.120072834	4.1825013	4.098102	2.1764796	7.701515	2.3303618	2.1340573	1.377634	5.37069	6.1815763	True
grp-12	T4	12	41	-0.33512795	4.4016695	4.155924	2.505633	7.4945264	2.2593372	2.3249378	1.7464434	5.0897007	5.918379	True
grp-13	T1	0	0	21.12826	3.9486694	5.720273	6.754756	4.1357403	5.376114	4.298434	4.3621993	5.71039	4.3637056	False
grp-13	T1	1	22	-0.26935726	4.218235	4.160879	2.125484	7.641043	2.340204	2.417938	1.6151373	5.318863	6.031508	True
grp-13	T1	2	0	21.183344	3.8469653	5.6756034	6.7429132	4.3159223	5.2695723	4.4824357	4.321193	5.39564	4.430885	False
grp-13	T1	3	18	-0.17656308	3.8428288	3.7353563	2.480988	7.609087	2.2307572	1.9352375	2.1163487	5.4818244	5.95485	True
grp-13	T1	4	14	-0.16711082	3.700621	3.530377	2.5549805	7.1604986	2.5583022	1.7621799	2.1616004	5.365782	5.987486	True
grp-13	T1	5	0	21.098045	4.0147552	5.2831206	6.8067317	4.4580884	5.0785527	4.268729	4.2245026	5.613239	4.7964263	False
grp-13	T1	6	0	21.349552	4.081893	5.2405467	7.009881	4.148233	5.3882456	4.425445	4.301565	5.614146	4.7022686	False
grp-13	T1	7	0	21.098473	4.0591083	5.5797987	6.7810206	4.282423	5.2761855	4.4851193	4.2435203	5.619775	4.6783614	False
grp-13	T1	8	55	-1.6721821	5.121269	4.0958776	3.1954548	6.331241	3.3343017	3.9011223	3.4173393	5.3117185	4.870717	True
grp-13	T1	9	48	-1.4268147	5.4491725	4.565169	3.2631335	5.7353816	4.049502	3.8510256	2.81617	5.682593	5.2819963	True
grp-13	T1	10	61	-1.71688	5.268533	4.0237308	3.3323262	6.461915	3.3386145	4.0829287	3.2058954	5.0831203	5.0011306	True
grp-13	T1	11	85	-0.6645209	4.906631	4.403338	3.4281726	7.345207	2.2770634	2.497059	2.282251	5.1971793	5.7030916	True
grp-13	T1	12	100	-1.8432958	5.4082675	4.0331297	3.444124	6.2776995	3.5402231	4.090218	3.2171352	5.048869	4.9753227	True
grp-13	T1	13	26	-1.6777928	5.3728056	4.342051	3.31046	5.991104	3.8438296	3.9480565	3.0229213	5.555133	5.1702313	True
grp-13	T1	14	74	-1.7261695	5.208853	3.9776871	3.4001627	6.491534	3.2815168	3.9317913	3.056786	5.0623493	5.106681	True
grp-13	T1	15	25	-0.46936852	4.3731027	4.1936684	2.2184916	7.4462385	2.4943368	2.6996408	1.7986699	5.264345	5.8818154	True
grp-13	T1	16	76	-0.6682585	4.4927106	4.0610633	2.7693202	7.311109	2.5168955	2.6582599	2.1805844	5.29683	5.712871	True
grp-13	T1	17	96	-1.6915647	5.3221626	4.319998	3.2913089	6.053619	3.8091247	3.8330798	2.9825146	5.6678677	5.189076	True
grp-13	T1	18	39	-1.6874832	5.195247	3.9938576	3.4423864	6.521953	3.275507	3.8263545	2.889876	5.065734	5.2322683	True
grp-13	T1	19	28	-1.6410042	5.17844	4.024583	3.479666	6.5406256	3.270054	3.711668	2.7314785	5.0902276	5.3558097	True
grp-13	T2	0	26	-0.2291289	4.0194025	3.6982982	2.9834583	7.625482	2.0530825	1.7066734	2.1062427	5.2414126	5.8757367	True
grp-13	T2	1	0	21.154694	3.8572817	5.4825063	6.7749763	4.364554	5.26718	4.4766583	4.459914	5.6586967	4.442425	False
grp-13	T2	2	0	21.24323	4.030776	5.323853	6.64159	4.3103657	5.0625315	4.3499165	4.468717	5.3655148	4.7337117	False
grp-13	T2	3	0	21.248049	4.031266	5.467761	6.8091407	4.2190146	5.1553593	4.4292974	4.358144	5.601337	4.711475	False
grp-13	T2	4	0	21.07557	4.167274	5.4674096	6.43316	4.325055	5.2801685	4.020104	4.260533	5.4556966	4.635974	False
grp-13	T2	5	13	-0.8338024	5.507394	4.621507	3.6280215	6.7052383	3.6810303	2.5602527	0.7254068	5.7588396	6.3580475	True
grp-13	T2	6	42	-1.097565	5.5036616	5.05124	3.3913908	4.829194	4.844099	3.1628296	2.1873662	6.205543	5.8064327	True
grp-13	T2	7	76	-1.6920412	5.551807	4.95491	3.613905	4.9392343	4.937191	3.529824	2.2683735	6.228522	5.7994046	True
grp-13	T2	8	37	-1.5053217	5.5288067	4.8801966	3.597205	5.0378976	4.8258443	3.2811375	1.9888495	6.0844245	5.943814	True
grp-13	T2	9	75	-1.6420178	5.6861277	4.948745	3.7142491	5.2169023	4.964248	3.534445	1.5872641	6.1960025	6.227519	True
grp-13	T2	10	81	-1.4819508	5.746379	4.86871	3.7481258	5.5676756	4.7530866	3.4021335	1.1752745	6.0868535	6.412293	True
grp-13	T2	11	61	-1.0973934	5.616317	5.036431	3.4263766	4.797329	4.878449	3.2453473	2.1921344	6.199933	5.723893	True
grp-13	T2	12	62	-1.2112831	5.468213	5.1421504	3.45433	4.8595977	4.976197	3.2161868	1.9490095	6.2842083	6.072322	True
grp-13	T2	13	129	-1.5480555	5.596382	4.850258	3.526362	5.008957	4.867245	3.5949268	2.2777207	6.1033754	5.720858	True
grp-13	T2	14	36	-1.8164234	5.6906524	4.980531	3.8233144	5.543901	4.8484817	3.644297	1.2699791	6.198727	6.558496	True
grp-13	T2	15	65	-1.4948084	5.783093	4.923278	3.6999867	5.387806	4.8341594	3.5174363	1.4689102	6.167452	6.214463	True
grp-13	T2	16	61	-1.6470193	5.773585	5.0348372	3.8243256	5.5165744	4.907202	3.5468676	1.1228614	6.2551203	6.5741096	True
grp-13	T2	17	94	-0.7703757	5.465372	4.8682537	3.5591455	7.081425	3.3510003	2.6017358	0.7447226	5.898779	6.4830046	True
grp-13	T2	18	73	-1.6499556	5.580787	4.8255916	3.73442	5.297212	4.861713	3.4448195	1.5527033	6.0533667	6.2887344	True
grp-13	T2	19	41	-0.3343652	4.135241	3.7155728	2.9184875	7.2755075	2.3833668	1.854513	1.8772032	5.1020603	5.933026	True
grp-13	T2	20	61	-1.3153508	4.935414	4.057459	3.5571275	5.5305634	4.318661	2.676673	1.4927043	5.4514747	6.214203	True
grp-13	T2	21	50	-0.6232323	4.655012	3.9355216	3.2927413	6.981134	2.9105668	2.0493655	1.2610768	5.222874	6.1386333	True
grp-13	T2	22	65	-0.42551547	4.1016307	3.6049252	3.0538816	7.085629	2.5513322	1.8425516	2.0415199	5.147276	5.9068317	True
grp-13	T2	23	14	-1.7037227	5.5330095	4.814948	3.8171341	5.3951173	4.933265	3.3884225	1.1424649	6.0415893	6.6549854	True
grp-14	T1	0	0	21.12274	4.295292	5.467018	6.697429	4.189787	5.1838465	4.250724	4.233671	5.558167	4.646833	False
grp-14	T1	1	0	21.381592	4.2135367	5.591468	6.8208447	4.262804	5.4518695	4.5624576	4.336768	5.457404	4.7353697	False
grp-14	T1	2	0	20.997093	4.167747	5.7406554	6.8986063	4.2390156	5.3692827	4.2780466	4.4087787	5.6956196	4.410237	False
grp-14	T1	3	0	21.216902	4.1669984	5.5481296	6.9682517	4.3838177	5.153496	4.4124637	4.2258706	5.821073	4.598704	False
grp-14	T1	4	0	21.267576	4.047387	5.8264246	6.577114	4.2377276	5.410448	4.3146324	4.353512	5.3887167	4.6222706	False
grp-14	T1	5	0	21.010015	3.778775	5.517678	6.815743	4.206952	5.2393866	4.430722	4.1662016	5.6403384	4.6029744	False
grp-14	T1	6	0	21.229738	3.8307908	5.74936	7.0694375	4.2433453	5.3058743	4.5164332	4.184504	5.3766294	4.8028917	False
grp-14	T1	7	45	-1.5760047	5.0829763	3.9438665	3.2288709	6.6550274	3.0854013	3.8629472	3.1907065	5.0376506	4.987408	True
grp-14	T1	8	46	-1.6668422	5.2750483	4.2227125	3.2101185	6.194433	3.5773578	4.1149635	3.235873	5.3339696	5.009588	True
grp-14	T1	9	88	-1.5511959	5.1099696	4.0133348	3.3218145	6.608646	3.07823	3.739199	3.1687157	5.0924735	5.035258	True
grp-14	T1	10	58	-1.6244097	5.2246895	4.2409234	3.1543949	6.1335187	3.6143425	4.041927	3.3007936	5.4703803	4.9865355	True
grp-14	T1	11	99	-1.6608034	5.1577845	4.2577033	3.1593587	6.223912	3.4737735	4.007894	3.354709	5.4717855	4.942774	True
grp-14	T1	12	42	-1.6147634	5.100198	3.9653757	3.2463753	6.581457	3.1387186	3.8920586	3.2494757	5.0869594	4.965786	True
grp-14	T1	13	57	-1.6046273	5.3306456	4.3641996	3.1760905	6.051092	3.7391038	4.1224747	3.2650812	5.4813914	5.0007925	True
grp-14	T1	14	87	-0.7833476	4.500205	3.969625	2.776107	7.236303	2.546318	2.8109653	2.3106427	5.161094	5.5918894	True
grp-14	T1	15	49	-0.4986977	4.502399	3.990335	3.394436	7.465574	2.0829222	2.0773757	2.4499042	5.1805153	5.662678	True
grp-14	T1	16	119	-1.5736517	5.458806	4.512918	3.298237	5.758573	4.086884	3.8865583	2.900976	5.711262	5.2484393	True
grp-14	T1	17	64	-1.6123703	5.4184346	4.4417343	3.5751858	6.047278	3.9518375	3.643899	2.151169	5.5118523	5.8103023	True
grp-14	T1	18	43	-1.7673028	5.2614107	3.984989	3.3858628	6.3851295	3.3752105	4.0218134	3.1363504	5.0270233	5.0447774	True
grp-14	T1	19	38	-1.6478524	5.2402596	4.2640853	3.1726556	6.1736536	3.5820172	4.093951	3.2705855	5.424887	5.003282	True
grp-14	T1	20	63	-0.30135402	4.191758	3.7622125	3.2596486	7.475857	2.0825746	1.7108725	2.3164308	5.229423	5.805371	True
grp-14	T1	21	37	-0.21722664	3.9705393	3.7859251	2.6628885	7.578333	2.1587975	1.901648	2.1269553	5.3140116	5.9123015	True
grp-14	T2	0	0	21.30516	4.0816584	5.576459	6.711161	4.2788024	5.1905227	4.4810057	4.349739	5.4004083	4.8172526	False
grp-14	T2	1	0	20.989971	4.0623164	5.5681853	6.820449	4.102792	5.065793	4.3413086	4.2299695	5.611577	4.639733	False
grp-14	T2	2	0	21.39901	3.90099	5.464467	6.917202	4.244672	5.103797	4.4106603	4.4393625	5.4779034	4.6351256	False
grp-14	T2	3	0	21.144403	3.9469857	5.613678	6.9622154	4.0862045	5.2133703	4.3210754	4.043559	5.5054812	4.660392	False
grp-14	T2	4	0	21.043488	3.9224477	5.6158347	6.8697104	4.2121882	5.4346776	4.2668056	3.9721642	5.410231	4.567287	False
grp-14	T2	5	0	21.154896	4.122071	5.7787657	6.6321726	4.4654236	5.2329693	4.168794	4.3406024	5.3334274	4.6225324	False
grp-14	T2	6	29	-1.2325678	4.762698	3.8707728	3.4243307	5.544164	4.285865	2.570335	1.4563112	5.3758907	6.186847	True
grp-14	T2	7	48	-0.38821882	4.867004	4.508278	3.536262	7.6406093	1.9570676	2.0709677	2.1077316	5.326332	5.8029265	True
grp-14	T2	8	42	-1.0857921	5.560058	4.987316	3.4554102	4.9383883	4.674286	3.0346298	2.1665995	6.1317167	5.6818423	True
grp-14	T2	9	97	-0.9543808	5.3684897	5.12079	3.2864485	4.997889	4.758629	3.1063893	2.012471	6.209816	6.0140405	True
grp-14	T2	10	73	-1.1281811	5.740271	4.946298	3.4817803	4.890703	4.812186	3.3873272	2.205918	6.1161356	5.5906296	True
grp-14	T2	11	73	-1.2764231	5.066552	4.2328415	3.549345	5.4461446	4.3973308	2.7717736	1.5539017	5.5814185	6.174118	True
grp-14	T2	12	51	-1.7780776	5.5548825	4.905062	3.6389139	5.1052814	4.93627	3.579545	2.0605757	6.186466	5.9860272	True
grp-14	T2	13	103	-1.183414	5.7222447	4.8435144	3.550645	4.894133	4.8091736	3.314203	2.1336963	6.0422997	5.6062675	True
grp-14	T2	14	43	-1.1134783	5.592703	5.1157403	3.4794416	4.836211	4.883708	3.155818	2.0556805	6.2493186	5.8368745	True
grp-14	T2	15	67	-0.8144555	5.2115235	4.9730425	3.202252	5.653192	4.2939095	2.922397	1.5508486	6.042268	6.244738	True
grp-14	T2	16	104	-0.44575244	4.8494296	4.4360805	3.4612386	7.576288	2.033862	2.1866093	2.078405	5.215563	5.789833	True
grp-14	T2	17	80	-1.6026492	5.459248	4.496466	3.699539	5.546763	4.5311856	3.404823	1.6235307	5.7232785	6.1663485	True
