group_id	task_id	window_index	window_start_s	n_spk_rows	n_speakers	lex_agreement_count	lex_bigram_entropy	lex_certainty_count	lex_clause_density	lex_concreteness_coverage	lex_concreteness_mean	lex_concreteness_std	lex_dm_additive	lex_dm_causal	lex_dm_contrast	lex_dm_elaboration	lex_dm_temporal	lex_hedging_count	lex_i_count	lex_long_word_ratio	lex_mean_word_len	lex_negative_count	lex_parse_depth_mean	lex_positive_count	lex_question_count	lex_sentiment_ratio	lex_social_composite	lex_subordination_ratio	lex_suggestion_count	lex_trigram_entropy	lex_ttr	lex_turn_cohesion	lex_unique_words	lex_vader_compound	lex_vader_neg	lex_vader_neu	lex_vader_pos	lex_we_count	lex_we_i_ratio	lex_word_count	lex_word_gini	lex_word_hhi
grp-11	T3	11	330.0	4	3	2	5.820001476871678	0	3.0	0.9032258064516129	2.4074999999999998	0.9416555519782319	6	1	1	1	1	3	1	0.04838709677419355	3.532258064516129	0	2.1707317073170733	1	0	0.5	0.04838709677419355	0.6666666666666666	1	5.873557262275184	0.7580645161290323	0.022222222222222223	47	0.6486	0.041	0.827	0.132	3	0.75	62	0.6774193548387096	0.7944849115504683
grp-11	T3	12	360.0	11	3	8	6.02321657313434	0	1.2727272727272727	0.9230769230769231	2.4483333333333333	0.8142293561671947	2	0	1	1	1	2	4	0.0641025641025641	3.6153846153846154	0	1.3627450980392157	7	0	0.875	0.19230769230769232	0.21428571428571427	0	6.11634856607517	0.6153846153846154	0.09944444444444445	48	0.9584	0.016	0.696	0.288	2	0.3333333333333333	78	0.4358974358974359	0.4046679815910585
grp-11	T3	13	390.0	12	4	9	5.930060120720765	0	1.4	0.8636363636363636	2.5033333333333334	0.9244577990488383	1	0	0	1	1	3	4	0.06060606060606061	3.742424242424242	0	1.2307692307692308	1	1	0.5	0.15151515151515152	0.2857142857142857	0	6.0	0.6515151515151515	0.08582251082251081	43	0.969	0.017	0.659	0.324	1	0.2	66	0.3181818181818182	0.33195592286501374
grp-11	T3	14	420.0	6	2	4	3.321928094887362	0	1.2	0.7272727272727273	2.5524999999999998	1.077760989273596	0	0	0	0	0	0	0	0.09090909090909091	4.909090909090909	0	1.0	1	0	0.5	0.45454545454545453	0.16666666666666666	1	3.169925001442312	0.9090909090909091	0.0	10	0.872	0.0	0.335	0.665	0		11	0.5227272727272727	0.5041322314049586
grp-11	T3	15	450.0	6	3	3	4.857980995127571	0	1.1428571428571428	0.9333333333333333	2.706428571428571	0.9341390776145331	1	0	0	0	1	1	1	0.0	3.2	0	1.0	0	0	0.0	0.1	0.125	0	4.807354922057606	0.8666666666666667	0.0	26	0.6801	0.0	0.798	0.202	1	0.5	30	0.5666666666666667	0.5755555555555555
grp-11	T3	16	480.0	8	3	6	4.9837880587523955	0	1.0909090909090908	0.8529411764705882	2.446206896551724	0.7957924430190518	0	1	0	0	0	1	3	0.029411764705882353	3.4411764705882355	0	0.9791666666666666	0	1	0.0	0.17647058823529413	0.08333333333333333	0	5.0	0.7352941176470589	0.18985776128633272	25	0.8429	0.052	0.612	0.336	0	0.0	34	0.4264705882352941	0.39792387543252594
grp-12	T1	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T1	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T1	2	60.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T1	3	90.0	2	2	1	3.7004397181410926	0	1.0	0.9285714285714286	2.2923076923076926	0.765839447385415	0	1	0	0	0	0	0	0.14285714285714285	4.285714285714286	0	1.75	0	1	0.0	0.07142857142857142	0.0	0	3.584962500721156	0.9285714285714286	0.0	13	0.0	0.0	1.0	0.0	1	1.0	14	0.6428571428571429	0.6632653061224489
grp-12	T1	4	120.0	1	1	1	1.584962500721156	0	1.0	1.0	2.4725	0.7024377196591881	0	0	0	0	0	0	0	0.0	3.5	0	1.0	0	0	0.0	0.25	0.0	0	1.0	1.0		4	0.2263	0.0	0.612	0.388	0		4	0.75	1.0
grp-12	T1	5	150.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T1	6	180.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T1	7	210.0	2	2	2	3.169925001442312	0	1.5	0.8	2.74125	1.0604296004450273	0	1	0	0	0	0	1	0.2	4.3	0	1.6428571428571428	0	1	0.0	0.2	0.3333333333333333	0	3.0	1.0	0.0	10	0.4019	0.0	0.769	0.231	0	0.0	10	0.7	0.8200000000000001
grp-12	T1	8	240.0	6	2	3	6.101345257520847	0	2.5	0.9066666666666666	2.2233823529411763	0.838145028679611	1	2	0	7	0	9	4	0.18666666666666668	4.2	0	2.210526315789474	7	1	0.875	0.13333333333333333	0.6	0	6.135030038332081	0.6	0.16247935071464484	45	0.8736	0.076	0.726	0.198	0	0.0	75	0.61	0.5968
grp-12	T1	9	270.0	5	3	4	6.613601812559735	1	2.8	0.9223300970873787	2.3182105263157893	0.9172074080396871	9	2	1	4	0	8	5	0.20388349514563106	4.398058252427185	0	3.2586206896551726	6	0	0.8571428571428571	0.0970873786407767	0.6428571428571429	0	6.658211482751779	0.6893203883495146	0.05848861283643892	71	0.9874	0.0	0.729	0.271	0	0.0	103	0.4587378640776699	0.43368837779244035
grp-12	T1	10	300.0	1	1	1	4.623516641218013	0	3.0	0.7777777777777778	2.3147619047619052	0.8272479852045234	3	0	0	1	0	1	0	0.2222222222222222	4.814814814814815	0	3.5714285714285716	1	0	0.5	0.07407407407407407	0.6666666666666666	0	4.643856189774723	0.8148148148148148		22	0.765	0.0	0.728	0.272	0		27	0.75	1.0
grp-12	T1	11	330.0	7	3	3	6.100711588373543	0	2.2857142857142856	0.8591549295774648	2.19344262295082	0.8363109572399954	3	0	1	4	0	5	2	0.18309859154929578	4.52112676056338	1	2.0595238095238093	5	0	0.5714285714285714	0.11267605633802817	0.5625	0	6.108524456778164	0.7746478873239436	0.10966478696741855	55	0.9585	0.037	0.712	0.252	0	0.0	71	0.545774647887324	0.5104146002777227
grp-12	T1	12	360.0	4	2	6	6.453137305731691	0	2.142857142857143	0.8936170212765957	2.260595238095239	0.8234615542974035	3	2	3	2	0	7	2	0.2127659574468085	4.308510638297872	1	2.392857142857143	2	2	0.25	0.0851063829787234	0.5333333333333333	0	6.501822825622244	0.6914893617021277	0.06059016601896224	65	0.8517	0.042	0.837	0.121	2	0.5	94	0.526595744680851	0.5056586690810322
grp-12	T1	13	390.0	3	2	2	5.271928094887364	0	2.0	0.8048780487804879	2.3236363636363633	0.8682717706850748	2	2	1	0	0	1	0	0.21951219512195122	4.7317073170731705	0	2.38	0	1	0.0	0.04878048780487805	0.5	0	5.285402218862247	0.8780487804878049	0.0	36	0.1154	0.034	0.921	0.045	0		41	0.725609756097561	0.9071980963712076
grp-12	T1	14	420.0	5	3	0	6.218275843086428	0	2.6	0.825	2.4378787878787875	0.8784447606018456	2	0	2	3	0	7	5	0.15	4.0125	0	2.7333333333333334	3	1	0.75	0.0375	0.6153846153846154	1	6.285402218862257	0.7375	0.03205128205128205	59	0.9463	0.013	0.794	0.193	2	0.2857142857142857	80	0.41875	0.3946875
grp-12	T1	15	450.0	1	1	1	5.9534850284493706	0	11.0	0.8955223880597015	2.2388333333333335	0.7865093592718541	3	0	0	1	0	3	2	0.26865671641791045	4.985074626865671	0	5.859154929577465	1	0	0.5	0.029850746268656716	0.9090909090909091	0	6.022367813028458	0.746268656716418		50	0.5859	0.0	0.931	0.069	0	0.0	67	0.75	1.0
grp-12	T1	16	480.0	2	2	1	5.426264754702098	0	3.5	0.8181818181818182	2.198611111111111	0.8440022142472857	2	1	0	0	0	2	0	0.2727272727272727	5.0	0	4.8936170212765955	0	1	0.0	0.022727272727272728	0.7142857142857143	0	5.3923174227787625	0.9318181818181818	0.0	41	0.3182	0.0	0.949	0.051	0		44	0.6931818181818182	0.7985537190082646
grp-12	T1	17	510.0	5	4	1	5.259991029008325	0	1.6	0.9285714285714286	2.3953846153846152	0.8560938306884361	0	2	0	1	0	4	3	0.07142857142857142	3.642857142857143	0	1.836734693877551	1	1	0.5	0.047619047619047616	0.375	0	5.3219280948873635	0.7142857142857143	0.058266488413547236	30	0.4404	0.0	0.934	0.066	2	0.4	42	0.20238095238095238	0.29365079365079366
grp-12	T1	18	540.0	6	4	1	5.991598582259227	0	1.3333333333333333	0.803030303030303	2.2020754716981137	0.6433149951487748	5	2	0	1	0	1	2	0.30303030303030304	5.136363636363637	0	2.026666666666667	1	1	0.5	0.030303030303030304	0.25	0	6.0	0.7727272727272727	0.02266666666666667	51	0.6096	0.0	0.928	0.072	0	0.0	66	0.3939393939393939	0.38888888888888884
grp-12	T1	19	570.0	2	1	1	6.396966484354471	0	3.0	0.8409090909090909	2.5468918918918924	0.987448152146482	10	4	0	1	0	3	2	0.22727272727272727	4.704545454545454	0	4.425531914893617	2	0	0.6666666666666666	0.03409090909090909	0.6666666666666666	0	6.40300894074861	0.7045454545454546	0.16129032258064516	62	0.749	0.0	0.919	0.081	1	0.3333333333333333	88	0.75	1.0
grp-12	T1	20	600.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T1	21	630.0	4	2	2	3.321928094887362	0	1.0	0.9090909090909091	2.332	0.6774038677185126	0	1	0	0	0	1	1	0.09090909090909091	3.5454545454545454	0	0.7894736842105263	0	0	0.0	0.18181818181818182	0.0	0	3.169925001442312	1.0	0.0	11	0.5574	0.0	0.662	0.338	0	0.0	11	0.5227272727272727	0.5041322314049586
grp-12	T2	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T2	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T2	2	60.0	3	1	0	4.840223928941852	0	1.3333333333333333	1.0	2.5999999999999996	1.0240432198540412	1	0	0	1	0	2	2	0.12903225806451613	3.7419354838709675	0	1.9714285714285715	1	1	0.5	0.03225806451612903	0.25	0	4.857980995127571	0.8709677419354839	0.0	27	0.4215	0.0	0.884	0.116	3	0.6	31	0.75	1.0
grp-12	T2	3	90.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T2	4	120.0	1	1	0	3.584962500721156	0	1.0	0.6923076923076923	2.4522222222222223	0.7362031389014821	0	0	1	0	0	0	0	0.07692307692307693	3.5384615384615383	0	1.5	0	0	0.0	0.0	0.0	0	3.459431618637298	1.0		13	0.0	0.0	1.0	0.0	1	1.0	13	0.75	1.0
grp-12	T2	5	150.0	2	2	1	5.789015477886191	1	2.2	0.8813559322033898	2.3286538461538466	0.867412218671487	1	3	0	6	0	8	6	0.11864406779661017	3.9661016949152543	0	2.234375	6	0	0.8571428571428571	0.11864406779661017	0.5454545454545454	0	5.832890014164737	0.7966101694915254	0.0	47	0.9343	0.065	0.654	0.281	0	0.0	59	0.7076271186440678	0.8448721631715024
grp-12	T2	6	180.0	2	2	1	5.8402239289418505	0	7.0	0.8852459016393442	2.16537037037037	0.7384486064089161	3	1	0	4	1	5	0	0.18032786885245902	4.491803278688525	0	3.619047619047619	5	0	0.8333333333333334	0.09836065573770492	0.8571428571428571	0	5.882643049361836	0.7704918032786885	0.0425531914893617	47	0.9432	0.036	0.703	0.261	3	1.0	61	0.5532786885245902	0.5227089492072023
grp-12	T2	7	210.0	4	1	2	5.940404017720933	0	4.0	0.9130434782608695	2.547936507936508	0.9464002957408042	2	3	0	0	0	4	3	0.11594202898550725	4.115942028985507	0	3.1298701298701297	0	2	0.0	0.028985507246376812	0.75	0	6.03623844418911	0.6811594202898551	0.17013888888888892	47	-0.1926	0.044	0.923	0.033	1	0.25	69	0.75	1.0
grp-12	T2	8	240.0	4	2	5	6.784894634113302	0	2.8333333333333335	0.8983050847457628	2.2952830188679245	0.8390169534653082	4	3	0	8	0	11	4	0.13559322033898305	4.067796610169491	0	3.176	9	0	0.9	0.11864406779661017	0.6470588235294118	0	6.857980995127556	0.6610169491525424	0.0950182831903262	78	0.9747	0.029	0.742	0.23	0	0.0	118	0.5211864406779662	0.5035909221488079
grp-12	T2	9	270.0	5	1	1	5.379753126795121	0	2.4	0.8409090909090909	2.47972972972973	0.9429868775748184	2	0	1	2	1	4	2	0.20454545454545456	4.568181818181818	0	1.4482758620689655	1	1	0.5	0.045454545454545456	0.5833333333333334	0	5.3923174227787625	0.7954545454545454	0.10416666666666667	35	0.8606	0.048	0.727	0.226	1	0.3333333333333333	44	0.75	1.0
grp-12	T2	10	300.0	3	2	4	6.474642682075779	0	3.25	0.8829787234042553	2.3359036144578313	0.9594049814445778	1	1	2	1	1	9	3	0.1702127659574468	4.287234042553192	0	4.343434343434343	5	0	0.8333333333333334	0.09574468085106383	0.6923076923076923	0	6.523561956057027	0.6382978723404256	0.029485049833887042	60	0.9672	0.032	0.737	0.231	0	0.0	94	0.5638297872340425	0.5325939339067451
grp-12	T2	11	330.0	5	2	0	6.4139770731827594	0	3.5	0.9325842696629213	2.1825301204819274	0.7939042511135269	0	2	1	1	0	7	1	0.20224719101123595	4.50561797752809	0	3.5	2	1	0.6666666666666666	0.02247191011235955	0.7142857142857143	1	6.442943495848723	0.6853932584269663	0.09059873949579832	61	0.8834	0.029	0.827	0.144	0	0.0	89	0.7219101123595506	0.8939527837394268
grp-12	T2	12	360.0	3	2	0	5.700439718141095	0	1.6666666666666667	0.9811320754716981	2.3725	0.9365482348250123	1	1	0	1	1	4	1	0.16981132075471697	4.622641509433962	0	2.3728813559322033	1	1	0.5	0.018867924528301886	0.4	0	5.6724253419715005	0.8490566037735849	0.029411764705882353	45	0.7264	0.0	0.874	0.126	0	0.0	53	0.6839622641509434	0.7707369170523319
grp-12	T2	13	390.0	3	3	6	6.141686377288725	2	1.2	0.9651162790697675	2.459879518072289	0.9877703918066628	4	0	3	6	1	9	6	0.1511627906976744	4.116279069767442	0	1.6444444444444444	3	0	0.75	0.10465116279069768	0.16666666666666666	0	6.297079327540665	0.5930232558139535	0.06	51	0.9607	0.0	0.775	0.225	0	0.0	86	0.7034883720930233	0.8488372093023255
grp-12	T2	14	420.0	4	1	1	5.823498236506881	0	2.25	0.9322033898305084	2.454181818181818	0.9833905927205321	1	0	0	1	0	4	4	0.1864406779661017	4.52542372881356	1	2.716417910447761	2	0	0.25	0.05084745762711865	0.5555555555555556	0	5.832890014164737	0.8305084745762712	0.04812428950359985	49	0.0772	0.14	0.715	0.144	0	0.0	59	0.75	1.0
grp-12	T2	15	450.0	1	1	5	6.320888851350189	0	2.2857142857142856	0.8941176470588236	2.445	0.9258573551607522	2	0	1	8	0	10	6	0.1411764705882353	4.176470588235294	0	2.6666666666666665	7	0	0.875	0.1411764705882353	0.5625	0	6.375039431346932	0.7058823529411765		60	0.981	0.0	0.698	0.302	0	0.0	85	0.75	1.0
grp-12	T2	16	480.0	7	3	6	5.699346986923301	1	1.8571428571428572	0.90625	2.750862068965517	0.9810080749127376	2	0	2	3	0	3	4	0.046875	3.453125	0	1.7804878048780488	1	2	0.5	0.109375	0.46153846153846156	0	5.8452465119648815	0.609375	0.1099002849002849	39	0.9361	0.0	0.781	0.219	0	0.0	64	0.578125	0.55908203125
grp-12	T2	17	510.0	5	3	3	6.441860574264635	1	3.25	0.8804347826086957	2.368765432098766	0.8952927415801202	2	1	2	3	1	4	0	0.20652173913043478	4.5	1	3.2037037037037037	2	2	0.25	0.05434782608695652	0.6923076923076923	0	6.46963087410744	0.717391304347826	0.09307777164920022	66	0.6079	0.0	0.915	0.085	3	1.0	92	0.6032608695652174	0.6070415879017014
grp-12	T2	18	540.0	4	3	3	6.430789610741691	1	1.7	0.9444444444444444	2.295529411764706	0.8387336475233894	4	0	3	8	1	8	5	0.14444444444444443	4.222222222222222	0	2.7551020408163267	6	2	0.8571428571428571	0.1	0.4117647058823529	0	6.459431618637305	0.6888888888888889	0.03882045539380365	62	0.9847	0.021	0.678	0.302	2	0.2857142857142857	90	0.5888888888888889	0.5780246913580247
grp-12	T2	19	570.0	4	3	2	5.857422116838486	0	3.0	0.873015873015873	2.2705454545454544	0.8778411912326702	2	0	1	2	1	3	1	0.12698412698412698	4.412698412698413	0	2.6923076923076925	2	0	0.6666666666666666	0.06349206349206349	0.6666666666666666	0	5.930737337562883	0.6984126984126984	0.11445279866332497	44	0.9595	0.0	0.745	0.255	0	0.0	63	0.6468253968253969	0.7026958931720836
grp-12	T2	20	600.0	3	3	1	4.142664355548846	0	1.0	1.0	2.524	0.7784754331383876	0	0	0	3	0	1	3	0.1	3.65	0	1.6071428571428572	1	1	0.5	0.1	0.0	0	4.169925001442312	0.9	0.0	18	0.7003	0.0	0.714	0.286	1	0.25	20	0.575	0.5549999999999999
grp-12	T2	21	630.0	11	3	5	6.726814258979213	1	1.7	0.9279279279279279	2.4983495145631065	0.9667803608830109	7	0	1	6	2	6	6	0.11711711711711711	4.009009009009009	0	1.823943661971831	4	4	0.8	0.08108108108108109	0.4117647058823529	0	6.7681843247769145	0.6666666666666666	0.050737327188940085	74	0.9074	0.078	0.718	0.204	1	0.14285714285714285	111	0.5427927927927928	0.5058842626410193
grp-12	T2	22	660.0	6	3	6	6.128372284547874	1	2.6666666666666665	0.9333333333333333	2.4061428571428567	0.8193539142121027	3	1	2	1	0	2	3	0.14666666666666667	4.16	0	2.210526315789474	2	2	0.6666666666666666	0.10666666666666667	0.625	0	6.135030038332081	0.76	0.027937915742793796	57	0.9301	0.041	0.765	0.194	2	0.4	75	0.61	0.6192000000000001
grp-12	T2	23	690.0	7	3	4	6.689446053839312	2	3.4285714285714284	0.8769230769230769	2.4269298245614035	0.957846751095487	4	1	4	2	1	8	7	0.17692307692307693	4.384615384615385	0	2.7535211267605635	3	3	0.75	0.05384615384615385	0.7083333333333334	0	6.859375	0.5461538461538461	0.19576795248992043	71	0.982	0.024	0.759	0.218	0	0.0	130	0.38461538461538464	0.37124260355029587
grp-12	T2	24	720.0	4	3	2	5.5849625007211605	0	1.6	0.9591836734693877	2.429148936170213	0.86987362688737	2	0	1	0	0	4	3	0.12244897959183673	4.122448979591836	0	2.4363636363636365	1	0	0.5	0.061224489795918366	0.375	1	5.55458885167764	0.8163265306122449	0.05496894409937888	40	0.5023	0.0	0.934	0.066	2	0.4	49	0.4744897959183674	0.4618908788004998
grp-12	T2	25	750.0	7	4	3	5.708632440797383	1	1.875	0.875	2.443877551020408	0.9501424518901355	2	2	1	0	1	0	1	0.125	4.053571428571429	0	1.8142857142857143	1	3	0.5	0.07142857142857142	0.4666666666666667	0	5.7548875021634665	0.8392857142857143	0.06601731601731602	47	-0.4127	0.055	0.921	0.025	3	0.75	56	0.48214285714285715	0.48596938775510207
grp-12	T2	26	780.0	11	4	10	6.287476268020751	0	1.8181818181818181	0.8777777777777778	2.536835443037975	0.8599124834831277	3	0	3	1	1	4	7	0.07777777777777778	3.8444444444444446	1	2.2719298245614037	0	1	-0.5	0.1111111111111111	0.45	0	6.436704345910033	0.6222222222222222	0.08034493284493285	56	0.9642	0.034	0.71	0.256	0	0.0	90	0.10555555555555556	0.2602469135802469
grp-12	T2	27	810.0	4	2	3	4.70043971814109	0	1.75	0.9629629629629629	2.5800000000000005	1.0578570501072149	2	1	0	0	1	0	1	0.037037037037037035	3.2962962962962963	0	1.25	1	1	0.5	0.14814814814814814	0.42857142857142855	0	4.643856189774723	0.8518518518518519	0.023809523809523808	23	0.5719	0.084	0.691	0.225	0	0.0	27	0.5462962962962963	0.5171467764060356
grp-12	T3	0	0.0	1	1	1	1.0	0	1.0	0.3333333333333333	2.14	0.0	0	0	0	0	0	0	0	0.3333333333333333	5.333333333333333	0	0.8333333333333334	0	0	0.0	0.3333333333333333	0.0	0	0.0	1.0		3	0.4019	0.0	0.426	0.574	0		3	0.75	1.0
grp-12	T3	1	30.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	2	60.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	3	90.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	4	120.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	5	150.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	6	180.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	7	210.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	8	240.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-12	T3	9	270.0	5	3	1	5.014997302659249	0	2.25	0.8611111111111112	2.246451612903226	0.7826816944042213	0	1	0	1	0	2	1	0.1111111111111111	4.388888888888889	0	1.8863636363636365	0	0	0.0	0.027777777777777776	0.5555555555555556	0	5.028639311838573	0.8333333333333334	0.039705882352941174	30	0.2263	0.0	0.949	0.051	0	0.0	36	0.5	0.47685185185185175
grp-12	T3	10	300.0	12	3	3	6.11208685713371	0	1.1818181818181819	0.8947368421052632	2.6174999999999997	1.1276737833986856	5	2	1	2	0	3	0	0.10526315789473684	4.368421052631579	0	1.4946236559139785	2	2	0.6666666666666666	0.06578947368421052	0.15384615384615385	0	6.2094533656289554	0.6842105263157895	0.11437113611026656	52	0.8624	0.0	0.847	0.153	0		76	0.5657894736842105	0.5467451523545706
grp-12	T3	11	330.0	2	1	0	6.38492187451177	0	2.5	0.8387096774193549	2.5747435897435897	1.1732714774913802	9	1	0	1	1	2	1	0.11827956989247312	4.096774193548387	0	2.52	1	0	0.5	0.010752688172043012	0.6	0	6.507794640198703	0.6344086021505376	0.1694915254237288	59	0.5574	0.0	0.952	0.048	1	0.5	93	0.75	1.0
grp-12	T3	12	360.0	6	4	8	6.4753910009878775	0	2.230769230769231	0.8869565217391304	2.5208823529411766	0.9916040707953921	2	2	2	2	0	9	1	0.1565217391304348	4.173913043478261	1	2.389705882352941	1	2	0.0	0.0782608695652174	0.5517241379310345	3	6.636507391599599	0.5304347826086957	0.05	61	0.9446	0.025	0.811	0.164	5	0.8333333333333334	115	0.6282608695652174	0.7220415879017014
grp-12	T3	13	390.0	6	4	1	5.720049960644812	1	1.6666666666666667	0.9491525423728814	2.930892857142857	1.1013162202981652	1	1	1	4	2	6	2	0.06779661016949153	3.9491525423728815	0	1.9493670886075949	4	3	0.8	0.0847457627118644	0.4	1	5.797802294866491	0.6949152542372882	0.038761238761238756	41	0.6898	0.0	0.877	0.123	3	0.6	59	0.3855932203389831	0.3691467968974433
grp-12	T3	14	420.0	7	4	2	5.906890595608517	1	1.8333333333333333	0.9180327868852459	2.4330357142857144	1.0566032497091415	1	1	1	3	0	6	3	0.13114754098360656	4.081967213114754	0	1.9583333333333333	3	3	0.75	0.08196721311475409	0.45454545454545453	0	5.882643049361836	0.7540983606557377	0.05566553544494721	46	-0.1754	0.087	0.806	0.107	0	0.0	61	0.22540983606557377	0.29158828271969894
grp-12	T3	15	450.0	12	3	5	6.396307314753102	0	2.0833333333333335	0.8217821782178217	2.6289156626506025	1.0894676626995106	0	1	3	7	0	6	5	0.0891089108910891	3.9504950495049505	1	2.255639097744361	4	3	0.5	0.0891089108910891	0.52	0	6.548548539271539	0.5841584158415841	0.09078008647386637	59	0.8919	0.017	0.851	0.132	2	0.2857142857142857	101	0.42326732673267325	0.39378492304676016
grp-12	T3	16	480.0	7	2	2	6.008902049082142	0	1.8571428571428572	0.9583333333333334	2.651159420289855	1.0705403433589433	2	2	1	6	0	8	8	0.041666666666666664	3.7222222222222223	0	1.8064516129032258	2	1	0.6666666666666666	0.05555555555555555	0.46153846153846156	0	6.129283016944973	0.6805555555555556	0.05689988116458705	49	0.948	0.0	0.793	0.207	0	0.0	72	0.5555555555555556	0.5246913580246915
grp-12	T3	17	510.0	9	4	10	6.700356820511605	4	1.8	0.8907563025210085	2.7133018867924523	1.103310389022392	5	1	1	5	1	8	3	0.09243697478991597	4.1344537815126055	0	2.0657894736842106	4	4	0.8	0.11764705882352941	0.4444444444444444	0	6.836176685395351	0.5630252100840336	0.06183883768561188	67	0.9566	0.031	0.8	0.169	0	0.0	119	0.45588235294117646	0.4306899230280347
grp-12	T3	18	540.0	5	3	1	5.832890014164737	1	2.2	0.9310344827586207	2.485925925925926	1.0608513676018245	3	1	0	1	0	3	3	0.15517241379310345	4.4655172413793105	0	2.196969696969697	1	1	0.5	0.034482758620689655	0.5454545454545454	0	5.807354922057609	0.8103448275862069	0.06299603174603174	47	0.8514	0.0	0.824	0.176	1	0.25	58	0.5603448275862069	0.5267538644470868
grp-12	T3	19	570.0	9	4	4	6.458344564752679	0	2.111111111111111	0.9139784946236559	2.6023529411764708	1.0886447560358203	2	2	2	2	0	6	5	0.11827956989247312	4.0	0	1.9210526315789473	1	2	0.5	0.053763440860215055	0.5263157894736842	0	6.507794640198703	0.7311827956989247	0.030434782608695653	68	0.875	0.079	0.75	0.171	2	0.2857142857142857	93	0.28763440860215056	0.31830269395305816
grp-12	T3	20	600.0	10	3	3	5.629796992864143	0	1.4444444444444444	0.9090909090909091	2.6970000000000005	0.973419231369506	0	0	0	1	1	5	3	0.07272727272727272	3.7818181818181817	0	1.4583333333333333	3	2	0.75	0.10909090909090909	0.3076923076923077	1	5.690184605506592	0.7818181818181819	0.11904761904761904	43	0.9282	0.0	0.742	0.258	3	0.5	55	0.6409090909090909	0.6733884297520663
grp-12	T3	21	630.0	10	3	2	6.1013452575208476	1	1.7272727272727273	0.9466666666666667	2.8102816901408456	1.0240213078645013	0	0	0	2	0	2	4	0.12	3.88	0	1.9775280898876404	3	4	0.75	0.06666666666666667	0.42105263157894735	0	6.162427298606055	0.7333333333333333	0.05952380952380952	55	0.7994	0.1	0.732	0.168	2	0.3333333333333333	75	0.5433333333333333	0.5064888888888888
grp-12	T3	22	660.0	9	4	5	5.980872203818536	1	1.3333333333333333	0.95	2.905263157894737	1.1876840286038008	8	2	1	2	1	1	5	0.0875	3.9125	0	1.5849056603773586	0	2	0.0	0.0625	0.25	0	6.208479141939179	0.5875	0.057539682539682536	47	0.9171	0.0	0.83	0.17	0	0.0	80	0.44375	0.4134375
grp-12	T3	23	690.0	7	3	4	4.070656113151928	0	1.0	1.0	2.840909090909091	1.2348496746601443	0	3	0	0	0	0	0	0.13636363636363635	4.136363636363637	0	0.9142857142857143	0	2	0.0	0.18181818181818182	0.0	0	4.321928094887363	0.6363636363636364	0.12169312169312169	14	0.7524	0.0	0.683	0.317	0		22	0.5681818181818182	0.5413223140495868
grp-13	T1	0	0.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-13	T1	1	30.0	2	1	0	4.070656113151928	0	1.0	0.8636363636363636	2.7710526315789474	1.1307375084516258	1	0	0	0	1	0	3	0.18181818181818182	3.772727272727273	0	1.6	0	0	0.0	0.0	0.0	0	4.221928094887362	0.6818181818181818	0.26666666666666666	15	0.0	0.0	1.0	0.0	0	0.0	22	0.75	1.0
grp-13	T1	2	60.0	0	0	0		0					0	0	0	0	0	0	0			0		0	0				0				0					0		0		
grp-13	T1	3	90.0	2	1	0	3.8521687236032816	0	1.0	1.0	2.328888888888889	0.7751766027377882	2	1	0	0	3	0	0	0.2222222222222222	4.277777777777778	0	0.8571428571428571	0	1	0.0	0.0	0.0	0	3.875	0.7777777777777778	0.0	14	-0.0772	0.071	0.929	0.0	3	1.0	18	0.75	1.0
