group_id	task_id	window_index	window_start_s	group_hr_mean_bpm_mean	group_eda_phasic_rate_hz_mean	group_temp_mean_mean	group_et_pupil_mean_mean	tr_silence_duration_s	tr_backchannel_count	tr_laughter_count	tr_n_active_speakers	tr_ovl_count	tr_ovl_contested	tr_ovl_time_s	tr_ovl_collaboration_index
grp-08	T3	20	600.0	60.1618	0.1751	36.1179	2.8762	8.471	1.0	0.0	3.0	0.0	0.0	0.0	0.0
grp-08	T3	21	630.0	57.8365	0.1753	36.1115	2.8194	10.344	3.0	1.0	4.0	0.0	0.0	0.0	0.0
grp-08	T3	22	660.0	59.4143	0.0918	36.1127	2.7965	4.911	1.0	0.0	4.0	0.0	0.0	0.0	0.0
grp-08	T3	23	690.0	63.4105	0.0668	36.1303	2.8488	15.41	2.0	0.0	2.0	0.0	0.0	0.0	0.0
grp-08	T3	24	720.0	59.9743	0.0667	36.1457	2.8626	20.084	2.0	0.0	4.0	0.0	0.0	0.0	0.0
grp-08	T3	25	750.0	61.7698	0.1084	36.1328	2.8508	8.382	4.0	0.0	3.0	0.0	0.0	0.0	0.0
grp-08	T3	26	780.0	65.6817	0.1251	36.1176	2.9018	13.22	2.0	0.0	3.0	0.0	0.0	0.0	0.0
grp-08	T3	27	810.0	61.0858	0.1085	36.1116	2.9029	8.478	0.0	0.0	3.0	0.0	0.0	0.0	0.0
grp-08	T3	28	840.0	58.5115	0.0835	36.1096	2.8906	98.574	2.0	0.0	3.0	0.0	0.0	0.0	0.0
grp-08	T3	31	930.0	57.5136	0.0417	36.1026	2.8966	0.541	1.0	0.0	2.0	0.0	0.0	0.0	0.0
grp-09	T2	0	0.0	70.6138	0.2503	35.9296	3.4307	6.544	1.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	1	30.0	68.7843	0.167	35.9363	3.4584	1.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	2	60.0	67.0863	0.2002	35.9876	3.2576	28.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	3	90.0	57.5213	0.0835	36.0775	3.0498	32.046	0.0	0.0	1.0	0.0	0.0	0.0	0.0
grp-09	T2	4	120.0	51.7273	0.1168	36.1476	3.1529	27.462	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grp-09	T2	5	150.0	53.1787	0.1336	36.1767	3.2855	2.877	0.0	0.0	2.0	0.0	0.0	0.0	0.0
grp-09	T2	6	180.0	53.3617	0.1003	36.1987	3.3133	5.496	0.0	0.0	2.0	1.0	0.0	0.38	1.0
grp-09	T2	7	210.0	51.0902	0.1668	36.1749	3.3127	3.276	2.0	0.0	2.0	0.0	0.0	0.0	0.0
grp-09	T2	8	240.0	57.4513	0.2168	36.09	3.3128	1.731	0.0	0.0	1.0	3.0	2.0	4.05	0.6666666666666666
grp-09	T2	9	270.0	65.9997	0.1336	36.1024	3.4332	0.361	0.0	0.0	1.0	4.0	3.0	2.679	0.0
grp-09	T2	10	300.0	59.3556	0.0835	36.195	3.4473	0.783	0.0	0.0	1.0	0.0	0.0	0.0	0.0
