group_id	task_id	window_index	da_n_utterances	da_n_speakers	da_statement	da_proposal	da_agreement	da_disagreement	da_compromise	da_question	da_answer	da_backchannel	da_hedge	da_decision	da_offtask	da_dominant
grp-10	T2	29	8	4	0.1131014721468091	0.09427997726015747	0.04648902325425297	0.05976085946895182	0.07011109124869108	0.03623917908407748	0.007096007509971969	0.042693885741755366	0.44143046252429485	0.052438807557336986	0.036359189165523276	hedge
grp-10	T3	8	4	2	0.17103132046759129	0.034026058623567224	0.018650484853424132	0.04243495129048824	0.016903984709642828	0.09233717946335673	0.018070498597808182	0.03830912569537759	0.5235352218151093	0.026406485587358475	0.01829470437951386	hedge
grp-10	T3	9	3	1	0.026580193856110174	0.06458103998253743	0.012131699050466219	0.012163093158354362	0.17945073544979095	0.006836773982892434	0.004362248776790996	0.0451265030230085	0.5063620954751968	0.12596378568559885	0.016441812738776207	hedge
grp-10	T3	10	6	2	0.13287179389347634	0.03008191365127762	0.032174388761632144	0.05346654402092099	0.047196875171115	0.013042672479059547	0.0070334572228603065	0.03161698183976114	0.5944639891386032	0.03169580867203573	0.02635557623580098	hedge
grp-10	T3	11	3	1	0.03087513940408826	0.21261826336073378	0.03270328456225494	0.011871650194128355	0.03212204265097777	0.015402631213267645	0.0052243721050520735	0.016546582027028005	0.6305113931496938	0.007378017374624808	0.004746602576536437	hedge
grp-10	T3	12	4	3	0.039359330432489514	0.3729626424610615	0.09208656055852771	0.028512868157122284	0.024060428608208895	0.01182714314199984	0.007603665872011334	0.028359971445752308	0.3540557995438576	0.02240007696673274	0.018771557173749898	hedge
grp-10	T3	13	2	1	0.012337525375187397	0.45389479398727417	0.190262071788311	0.056003933772444725	0.053916426841169596	0.0023352880962193012	0.0012141168990638107	0.007126011652871966	0.2121703326702118	0.008698638994246721	0.002040826133452356	proposal
grp-10	T3	14	10	4	0.15712696500122547	0.07001817617565394	0.042160763125866654	0.05856770878890529	0.037855082750320436	0.020260638801846653	0.007059986307285726	0.05816150913015008	0.4198158003389835	0.08353335950523615	0.0454400063958019	hedge
grp-10	T3	15	4	2	0.12826461344957352	0.18867623340338469	0.08033005194738507	0.06431891256943345	0.06353384209796786	0.010479089745786041	0.012292506522499025	0.03856444265693426	0.3161011952906847	0.026468035764992237	0.07097102596890181	hedge
grp-10	T3	16	10	3	0.11678761951625347	0.02880664876429364	0.0580107131972909	0.040314073232002555	0.03287052654195577	0.02341334936209023	0.04027894570026547	0.04496933799237013	0.47863261476159097	0.10308523606508971	0.032830946566537025	hedge
grp-10	T3	17	13	3	0.19350216824274796	0.04792629755460299	0.048171943913285546	0.07991618634416507	0.04030124384623308	0.028141806511065133	0.010177985711309772	0.06435510946007875	0.39093391826519597	0.05472015560819553	0.04185319555780062	hedge
grp-10	T3	18	6	2	0.2068346431478858	0.1516965377765397	0.04085751871267954	0.02180291712284088	0.1315003838390112	0.005825668466665472	0.006116076954640448	0.03550019767135382	0.3696919033924739	0.020395442377775908	0.009778725177360078	hedge
grp-10	T3	19	8	4	0.060260937083512545	0.02600831480231136	0.03611858014483005	0.0550832177978009	0.11635656876023859	0.013914495706558228	0.008137489392538555	0.03750612842850387	0.5822089137509465	0.03880676021799445	0.025598588748835027	hedge
grp-10	T3	20	14	4	0.07353122944810561	0.08269338974995273	0.028070855353559767	0.05334774710770164	0.03836483298800886	0.013044810421498758	0.003870464628562331	0.03766059895445194	0.614980182477406	0.030860190013689653	0.02357569948903152	hedge
grp-10	T3	21	4	2	0.06813220167532563	0.04674731369595975	0.02134090068284422	0.026377341244369745	0.016787688597105443	0.029995721532031894	0.03266788221662864	0.047148105688393116	0.6479030400514603	0.04264220572076738	0.020257572643458843	hedge
grp-10	T4	0	3	3	0.056437794119119644	0.019220752641558647	0.031228842213749886	0.0542227178812027	0.0183764286339283	0.01001062337309122	0.004255354404449463	0.06414003670215607	0.6888973116874695	0.033340469002723694	0.01986965537071228	hedge
grp-10	T4	2	2	1	0.08771447092294693	0.029029974713921547	0.03686252795159817	0.056406835094094276	0.029717332683503628	0.018837571144104004	0.006051197531633079	0.06824659928679466	0.574141263961792	0.04635356552898884	0.04663860984146595	hedge
grp-10	T4	5	4	2	0.09287494793534279	0.034935879055410624	0.05490521248430014	0.08492910489439964	0.04541914560832083	0.03231123182922602	0.01450103078968823	0.06914633605629206	0.45379195362329483	0.06229159189388156	0.05489358212798834	hedge
grp-10	T4	6	9	3	0.06993568833503458	0.025744233125199873	0.03714575318412648	0.06665032548415992	0.06724473182111979	0.05115535348239872	0.009236595541652706	0.05067752632829878	0.537086910671658	0.046861977212958865	0.038260880236824356	hedge
grp-10	T4	7	1	1	0.043790146708488464	0.011007199063897133	0.04281754046678543	0.039677172899246216	0.015341793186962605	0.007246950641274452	0.0029741423204541206	0.05302773043513298	0.7413778305053711	0.028578395023941994	0.014161154627799988	hedge
grp-10	T4	8	9	4	0.09914536194668876	0.029788348823785782	0.04336743594871627	0.06288386301861869	0.03040722705837753	0.01927330820924706	0.005035752223597633	0.058255038120680384	0.5753395226266649	0.04079387543929948	0.03571025230404404	hedge
grp-10	T4	9	9	4	0.11238768614000744	0.03404809720814228	0.040077917381293245	0.06111890905433231	0.031586750927898616	0.019095172226015065	0.008612558788930377	0.05305675769017802	0.5540100451972749	0.049376003030273646	0.03663010129498111	hedge
grp-10	T4	10	20	4	0.11707576168701053	0.03841174975968897	0.04881910691037774	0.06823225999251008	0.04109625364653766	0.027592099644243716	0.007192087243311107	0.06227617226541042	0.4787404529750347	0.06340842368081212	0.04715564590878785	hedge
grp-10	T4	11	2	1	0.11081413552165031	0.07205920293927193	0.06734013743698597	0.09965326637029648	0.0874408595263958	0.03975992649793625	0.0074720189440995455	0.08323153480887413	0.3071499764919281	0.0770362950861454	0.04804259352385998	hedge
grp-11	T1	0	3	1	0.12118539710839589	0.036688843121131264	0.1026642235616843	0.044729343305031456	0.059979802618424095	0.02133636052409808	0.010623040609061718	0.07250778128703435	0.40799251198768616	0.08012284711003304	0.04216986118505398	hedge
grp-11	T1	1	8	2	0.09683763701468706	0.051631296635605395	0.07397891744039953	0.06755992257967591	0.04770468745846301	0.035555674228817225	0.010365388006903231	0.08235981315374374	0.42452382761985064	0.058559235534630716	0.050923589791636914	hedge
grp-11	T1	2	4	2	0.10159797733649611	0.020885196048766375	0.04232160979881883	0.03862781077623367	0.03720982093364	0.015879556420259178	0.00499173766002059	0.04361232044175267	0.6184940114617348	0.04265263979323208	0.03372732223942876	hedge
grp-11	T1	3	2	2	0.15665483474731445	0.04413202777504921	0.0340550821274519	0.0318369260057807	0.1322576543316245	0.0444369837641716	0.04123720480129123	0.031372521072626114	0.40661194920539856	0.03982635773718357	0.03757842816412449	hedge
grp-11	T1	4	3	2	0.10584090029199918	0.017670053678254288	0.02577191994835933	0.03430300516386827	0.032178509359558426	0.00927303514132897	0.006221833871677518	0.04603067971765995	0.6662726203600565	0.028800949454307556	0.02763652801513672	hedge
grp-11	T1	5	5	2	0.10848366543650627	0.09280139692127705	0.0365197891369462	0.053928167931735514	0.029613460414111614	0.08792027458548546	0.005125063331797719	0.04647308271378279	0.45678816363215446	0.042762596160173416	0.03958432339131832	hedge
grp-11	T1	6	9	4	0.0795668972035249	0.034374796940634646	0.0227544450511535	0.08159217652347353	0.026156612516691286	0.014244299847632647	0.004949639266770747	0.048669041651818484	0.6059639122751024	0.044659689275754824	0.03706851042807102	hedge
grp-11	T1	7	10	3	0.12844250295311213	0.049056495726108554	0.032734515611082315	0.06034337691962719	0.028887215093709527	0.027801989065483212	0.00987960589118302	0.05988453105092049	0.40389392860233786	0.15318005494773387	0.04589581694453955	hedge
grp-11	T1	8	3	2	0.09881222620606422	0.039732396602630615	0.059871735672156014	0.060020467887322106	0.05223508800069491	0.036054775739709534	0.013105664402246475	0.0654165931046009	0.4595991522073746	0.06422512729962666	0.05092678094903628	hedge
grp-11	T1	9	9	3	0.1339715760615137	0.1093989068435298	0.07782008333338632	0.06856735454251368	0.05679268576204777	0.04623436420742008	0.011234029558383755	0.07962836573521297	0.30058831969896954	0.05823573821948634	0.057528600407143436	hedge
grp-11	T1	10	8	2	0.08394516189582646	0.03445784485666081	0.04440681706182659	0.04813413415104151	0.036818358581513166	0.025905409827828407	0.010221467149676755	0.051844165311194956	0.5750479381531477	0.05194925097748637	0.03726944187656045	hedge
grp-11	T1	11	9	4	0.22938882311185202	0.0345760208244125	0.03392265116175016	0.04917452743069993	0.029480151780363586	0.04451052565127611	0.009236719084179236	0.05260738813214832	0.37814277907212573	0.09989164252248076	0.039068760350346565	hedge
grp-11	T1	12	2	2	0.06471660360693932	0.09133560210466385	0.10130061954259872	0.011628853157162666	0.021741648204624653	0.009772519231773913	0.13390161585994065	0.03466933313757181	0.4057821184396744	0.11132462043315172	0.013826491311192513	hedge
grp-11	T1	13	1	1	0.0754384770989418	0.051044221967458725	0.03605465963482857	0.07024774700403214	0.03566942736506462	0.024111581966280937	0.010090542957186699	0.09162033349275589	0.49966728687286377	0.04804535582661629	0.05801038816571236	hedge
grp-11	T1	16	3	1	0.10812975093722343	0.06523684412240982	0.04217741390069326	0.08722684656580289	0.032908630246917404	0.046400161460042	0.011482234733800093	0.04192317401369413	0.41462868452072144	0.10164789793392022	0.04823837863902251	hedge
grp-11	T1	17	12	4	0.07501409326990445	0.0252169204565386	0.040784760494716465	0.08033025707118213	0.026066845127691824	0.018448397517204285	0.012200137134641409	0.04572681322072943	0.5621083776156107	0.07007716634931664	0.04402622704704603	hedge
grp-11	T1	18	1	1	0.03191467374563217	0.12761935591697693	0.01836288534104824	0.017317848280072212	0.015432926826179028	0.009601255878806114	0.0016076677711680532	0.0303344689309597	0.7137178182601929	0.02225828357040882	0.011832836084067822	hedge
grp-11	T2	0	3	2	0.10917521516482036	0.03727991816898187	0.04993868060410023	0.1008538727958997	0.04183657777806123	0.02482364388803641	0.007142946589738131	0.05278918892145157	0.4551364779472351	0.06468044842282931	0.05634300410747528	hedge
grp-11	T2	6	7	2	0.06955671523298536	0.06552654092333146	0.03603115784270423	0.04766965830432517	0.03222377318888903	0.023598380785967623	0.022566561653677906	0.043424355132239204	0.5649159124919346	0.05265048226075513	0.04183647967875004	hedge
grp-11	T2	7	5	2	0.21465111132711173	0.11893788650631905	0.0505552563816309	0.04771471619606018	0.04223179090768099	0.026097724121063946	0.005298756249248982	0.06069974303245544	0.34918665885925293	0.0626632735133171	0.021963112335652114	hedge
grp-11	T2	8	7	3	0.1730064025947026	0.04274574341252446	0.04706386609801224	0.06352739741227456	0.14853197602289064	0.025407611458961452	0.0074774038844874924	0.07300754423652377	0.31846555535282406	0.048552121967077255	0.05221438940082278	hedge
grp-11	T2	9	6	1	0.14307771995663643	0.041407560308774315	0.06748152896761894	0.06592320092022419	0.04486665098617474	0.032540723060568176	0.016740215631822746	0.07034198194742203	0.4203916961948077	0.06103309212873379	0.036195600405335426	hedge
grp-11	T2	10	3	1	0.12273958201209705	0.0462741224716107	0.05293649062514305	0.05464420964320501	0.24722309038043022	0.04284477994466821	0.01777045972024401	0.03180753315488497	0.3340102781852086	0.03627196761469046	0.013477489197005829	compromise
grp-11	T2	11	4	2	0.14233587123453617	0.07715095044113696	0.05832514073699713	0.07194630894809961	0.056957295164465904	0.07516847224906087	0.02074752963380888	0.10159670561552048	0.2902856804430485	0.05455288151279092	0.050933186430484056	hedge
grp-11	T2	12	5	2	0.17819246724247934	0.06671828292310238	0.046669328771531585	0.04648527465760708	0.035918553546071055	0.020033629797399043	0.005943953199312091	0.061542258411645887	0.4240418240427971	0.07642240449786186	0.038032041117548945	hedge
grp-11	T2	13	4	3	0.0886714430525899	0.03332400228828192	0.041253863368183374	0.0605862676165998	0.022833662340417504	0.01877532247453928	0.0237690961221233	0.06237256806343794	0.5773877874016762	0.035434359684586525	0.035591616528108716	hedge
grp-11	T2	14	7	1	0.08243734655635697	0.04976133283759866	0.07293366906898362	0.07460750692657062	0.06001095420547894	0.036526120134762356	0.00893514959274658	0.08336100434618336	0.38197082706860136	0.09645262679883412	0.05300345777400902	hedge
grp-11	T2	15	8	3	0.06989457248710096	0.03441666346043348	0.044649779330939054	0.06074207788333297	0.038220314134377986	0.05213646683841944	0.01488281402271241	0.06542761879973114	0.5010797046124935	0.08408006350509822	0.03446991532109678	hedge
grp-11	T2	16	5	2	0.05532350540161133	0.038133178278803824	0.036308705992996695	0.05160992406308651	0.10451754070818424	0.026472666207700966	0.022335111256688835	0.05458960346877575	0.5441788554191589	0.038758571818470956	0.027772316243499517	hedge
grp-11	T2	17	8	3	0.11242525256238878	0.044995118980295956	0.04386127844918519	0.05613350169733167	0.037932559207547456	0.030206146650016308	0.006529285165015608	0.07477228669449687	0.4814663380384445	0.0535139252897352	0.05816431809216738	hedge
grp-11	T2	18	10	4	0.15629782248288393	0.12886714637279512	0.03801742820069194	0.06016051899641752	0.035338462237268685	0.022952412813901903	0.0076356090139597654	0.05060744248330593	0.4041316986083984	0.04676443599164486	0.0492270452901721	hedge
grp-11	T2	19	6	3	0.061058035120368004	0.03394080155218641	0.037630929145962	0.057255496426175036	0.024504246888682246	0.024924042789886396	0.062457475888853274	0.040383971917132534	0.5732835878928503	0.04638759916027387	0.038173794435958065	hedge
grp-11	T2	20	15	4	0.07497485267619292	0.05024524529774984	0.03497910176714261	0.11480692066252232	0.029928441159427166	0.045232367453475794	0.012817292924349506	0.04167385300000508	0.47683258255322775	0.07586272371311982	0.042646616542090975	hedge
grp-11	T2	21	9	3	0.08659714336196582	0.04185669951968723	0.036128962205515966	0.09421254984206623	0.03858582820329401	0.025695703509781096	0.007885233136928745	0.04995012055668566	0.5179570416609446	0.05288754693335957	0.04824313609343436	hedge
grp-11	T2	22	5	3	0.04721120297908783	0.04795431271195412	0.03804835118353367	0.06994336619973182	0.010738360788673162	0.04435872361063957	0.01137382653541863	0.03583607878535986	0.375047504901886	0.28729888424277306	0.03218936333432794	hedge
grp-11	T2	23	15	4	0.0731318009396394	0.06637507987519105	0.03447308552761873	0.050467185924450556	0.03478964784493049	0.029939196445047854	0.04081406335656842	0.05848123915493488	0.5199044128259023	0.05513019114732742	0.036494082088271776	hedge
grp-11	T2	24	5	2	0.15035257935523988	0.04325085058808327	0.07545718774199486	0.05984151214361191	0.05179584845900535	0.02314902264624834	0.009915647283196449	0.08499557673931121	0.3917641848325729	0.05443685948848724	0.05504071265459061	hedge
grp-11	T2	26	2	1	0.13721154630184174	0.07335210964083672	0.10942591354250908	0.05943305790424347	0.09655506908893585	0.04879035148769617	0.05230832984670997	0.1271151266992092	0.15804165229201317	0.08187510073184967	0.055891680996865034	hedge
grp-11	T2	27	1	1	0.054664235562086105	0.013330795802175999	0.020526515319943428	0.07723964750766754	0.017660437151789665	0.017352711409330368	0.0035185383167117834	0.04639293625950813	0.6844074130058289	0.03136038780212402	0.033546365797519684	hedge
grp-11	T2	28	1	1	0.10291944444179535	0.03229030221700668	0.07066638767719269	0.07822056114673615	0.017521675676107407	0.025945985689759254	0.004706693347543478	0.11470286548137665	0.4617599844932556	0.059101659804582596	0.03216441348195076	hedge
grp-11	T3	0	5	4	0.13321774490177632	0.04218120519071818	0.046136639453470706	0.060774906724691394	0.03755325898528099	0.025195849873125554	0.007838380103930832	0.05237469542771578	0.49088329672813413	0.05278179571032524	0.05106221456080675	hedge
grp-11	T3	1	1	1	0.08426810055971146	0.015049535781145096	0.03519684821367264	0.09428367018699646	0.013281169347465038	0.024237709119915962	0.010776444338262081	0.2624954581260681	0.33279889822006226	0.09165099263191223	0.03596120700240135	hedge
grp-11	T3	2	4	2	0.21191731747239828	0.06017618463374674	0.03840368986129761	0.15341410040855408	0.03981398546602577	0.03092805901542306	0.013045479136053473	0.0348787703551352	0.2791528254747391	0.07095682993531227	0.06731275282800198	hedge
grp-11	T3	3	8	3	0.13556140777654946	0.05906743183732033	0.030120491632260382	0.052728874143213034	0.038437576324213296	0.01546668610535562	0.0044221035786904395	0.062430246034637094	0.4822159241884947	0.08189879101701081	0.037650471087545156	hedge
grp-11	T3	4	2	1	0.12427525594830513	0.04737053718417883	0.038639395497739315	0.1020595133304596	0.06418397929519415	0.022185990121215582	0.00632687215693295	0.06574864126741886	0.40840181708335876	0.07369810435920954	0.04710991773754358	hedge
grp-11	T3	5	2	1	0.05544811114668846	0.02488477062433958	0.028434590436518192	0.05212283879518509	0.030704463832080364	0.013305610977113247	0.004809579928405583	0.05855015479028225	0.6506156027317047	0.043761199340224266	0.03736311197280884	hedge
grp-11	T3	6	14	4	0.15443980560771056	0.04454325698316097	0.0696932871692947	0.06204101822472045	0.02998533394254212	0.025945786253682206	0.01059821923263371	0.046755459159612656	0.4662637806364468	0.04801880069343107	0.04171526777957167	hedge
grp-11	T3	7	10	3	0.10198905970901251	0.050942050945013764	0.046815257705748084	0.07826120126992464	0.05098756137304008	0.027591652236878872	0.006070167291909456	0.05995920095592737	0.4680164270102978	0.05898284604772926	0.05038457335904241	hedge
grp-11	T3	8	3	2	0.12262566884358723	0.014108464121818542	0.018744218163192272	0.025082019468148548	0.13366793716947237	0.004978504031896591	0.0046295407228171825	0.03575098514556885	0.6055237154165903	0.020162348945935566	0.014726576395332813	hedge
grp-11	T3	9	14	3	0.06289495354784387	0.05958831536450556	0.03502651224178927	0.04641992103175393	0.029072348593867252	0.07420444591636104	0.02263700503057667	0.06493832443707756	0.47499456469501766	0.09827728902122804	0.031946326539452584	hedge
grp-11	T3	10	12	4	0.07372600387316197	0.15989237666750947	0.033400886439873524	0.04927052336279303	0.03639845043653622	0.020218990878978122	0.006735611833088721	0.04949740398054322	0.4476467554147045	0.08776773302815855	0.03544523049883234	hedge
grp-11	T3	11	4	3	0.04416045593097806	0.0638841581530869	0.031089809024706483	0.035562608391046524	0.10137304337695241	0.007831032969988883	0.005299763171933591	0.033008386846631765	0.6253306865692139	0.033706099493429065	0.018753958866000175	hedge
grp-11	T3	12	11	3	0.13097800585356625	0.03993911554359577	0.04640420898795128	0.039343713486397806	0.05119583086872643	0.01614546492187814	0.005024375224655325	0.056327756494283676	0.5252962220798839	0.05608658543364568	0.03325874781744047	hedge
grp-11	T3	13	12	4	0.12764754914678633	0.053890033004184566	0.03969419514760375	0.03894747087421516	0.028601141025622685	0.031019139258811872	0.01358103280654177	0.05078503179053465	0.5211064082880815	0.061745489637056984	0.032982533040922135	hedge
grp-11	T3	14	6	2	0.08990032877773046	0.12007728684693575	0.04382374199728171	0.05830652352112035	0.0485812829186519	0.02706067220424302	0.005092474670770268	0.07341803548236688	0.41965021193027496	0.05943708121776581	0.05465235219647487	hedge
grp-11	T3	15	6	3	0.15006616773704687	0.049429410292456545	0.059566058218479156	0.06278378904486696	0.033072767701620855	0.014611938425029317	0.006066381698474288	0.058202967047691345	0.48251301298538846	0.054276181384921074	0.029411338735371828	hedge
grp-11	T3	16	8	3	0.16740930918604136	0.023114657611586154	0.04279037471860647	0.07600102107971907	0.03021879692096263	0.014537801907863468	0.022120168257970363	0.09055473585613072	0.46781217865645885	0.03680491587147117	0.028636060189455748	hedge
grp-11	T4	7	9	4	0.1285823103454378	0.03306570131745604	0.0536208717773358	0.1370983277964923	0.0736555718920297	0.03149012383073568	0.005379614265014728	0.04955652387191852	0.36201917545662987	0.0739784770541721	0.05155329747746388	hedge
grp-11	T4	8	10	4	0.13032527808099986	0.033090127259492876	0.035958063788712025	0.0523354493547231	0.05702011212706566	0.020121258171275257	0.007746088190469891	0.04958568997681141	0.5029077127575874	0.07256844714283943	0.03834174424409866	hedge
grp-11	T4	9	9	3	0.08976278826594353	0.03679783952732881	0.03778192256059912	0.0645335101419025	0.03930532425228092	0.026516303627027407	0.015774332814746432	0.05976914490262667	0.5285159250100454	0.05327981089552244	0.04796309055139621	hedge
grp-11	T4	10	12	4	0.0978131303563714	0.03138098415608207	0.04777401825413108	0.08017962224160631	0.032948155188933015	0.026662495685741305	0.012635456281714141	0.06247861466060082	0.439464778949817	0.11141904164105654	0.057243679029246174	hedge
grp-11	T4	11	11	3	0.12580396895381538	0.025669668970460243	0.03279021568596363	0.046408105810934845	0.024807763285934925	0.017979033989831805	0.010676111835478381	0.04788871211084453	0.5840365805409171	0.0436277375979857	0.040312103630805556	hedge
grp-11	T4	12	6	3	0.08228554017841816	0.025795530683050554	0.036982853741695486	0.058819789749880634	0.036355417144174375	0.022338565438985825	0.008831915523235997	0.05797048844397068	0.5798104306062063	0.044913691778977714	0.04589577205479145	hedge
grp-11	T4	13	1	1	0.05883921682834625	0.018156474456191063	0.02878817543387413	0.04515766724944115	0.019555293023586273	0.010528706014156342	0.004270631819963455	0.06812150776386261	0.6873312592506409	0.03202157840132713	0.027229493483901024	hedge
grp-12	T1	3	2	2	0.053892023861408234	0.0340122040361166	0.044896644772961736	0.0747517067939043	0.027472324669361115	0.042347368551418185	0.013323041435796767	0.039572461508214474	0.5660399943590164	0.03970313677564263	0.06398909399285913	hedge
grp-12	T1	4	1	1	0.14295057952404022	0.05027847737073898	0.04863648861646652	0.08081693202257156	0.06029310077428818	0.034488435834646225	0.008686046116054058	0.1364043951034546	0.2647298574447632	0.11242255568504333	0.06029310077428818	hedge
grp-12	T1	7	2	2	0.1427297592163086	0.04599929507821798	0.06608476862311363	0.057324932888150215	0.05128829926252365	0.028114481829106808	0.017037371173501015	0.07299722544848919	0.39597976207733154	0.06285050697624683	0.059593587182462215	hedge
grp-12	T1	8	6	2	0.07282047377278407	0.047392165288329124	0.043242015332604446	0.055776161762575306	0.04588774684816599	0.03239011213493844	0.009796753079475215	0.06037504210447272	0.5380562370022138	0.049562492951129876	0.044700812082737684	hedge
grp-12	T1	9	5	3	0.08020961470901966	0.05592659935355186	0.056937959417700766	0.03119834465906024	0.2968026213347912	0.03900143597275019	0.004541513649746776	0.054525479674339294	0.29275631010532377	0.06217772886157036	0.025922379549592735	hedge
grp-12	T1	10	1	1	0.0574311837553978	0.09322001039981842	0.17095625400543213	0.016583362594246864	0.04970254376530647	0.02728799544274807	0.017481345683336258	0.04578813165426254	0.37085893750190735	0.13576683402061462	0.014923411421477795	hedge
grp-12	T1	11	7	3	0.106395796207445	0.025075574405491352	0.03541620900588376	0.054536392113992145	0.048673976212739944	0.027731120719441345	0.012564243449430381	0.06566206046513148	0.5149919582264764	0.06288939900696278	0.04606326563017709	hedge
grp-12	T1	12	4	2	0.0728003780823201	0.030660929391160607	0.03371784812770784	0.040949732094304636	0.25308512686751783	0.14953421615064144	0.007545526081230491	0.03782053827308118	0.29247925989329815	0.044542789459228516	0.03686362592270598	compromise
grp-12	T1	13	3	2	0.2422175034880638	0.048536392549673714	0.06693444401025772	0.07512818276882172	0.058135164280732475	0.054465348521868386	0.007879326740900675	0.09082123637199402	0.2373746857047081	0.07139627759655316	0.04711141685644785	hedge
grp-12	T1	14	5	3	0.07477521263062954	0.042842742428183554	0.042433257400989535	0.06258200965821743	0.05825179666280746	0.028117916733026504	0.009714938793331384	0.08267761617898942	0.502330994606018	0.051179899275302886	0.04509365875273943	hedge
grp-12	T1	15	1	1	0.06074938550591469	0.1084032952785492	0.12093261629343033	0.01503337174654007	0.24381396174430847	0.07769964635372162	0.015847424045205116	0.022878427058458328	0.10819178819656372	0.2162182331085205	0.01023186556994915	compromise
grp-12	T1	16	2	2	0.05772510915994644	0.02575375698506832	0.04894620552659035	0.03498085681349039	0.026552343741059303	0.018609508406370878	0.06859774538315833	0.027156569762155414	0.6390703320503235	0.03518519178032875	0.01742241089232266	hedge
grp-12	T1	17	5	4	0.15089357569813727	0.020353880990296603	0.030289999023079873	0.041823342069983484	0.02433553375303745	0.0832602621987462	0.008195154974237085	0.04398336298763752	0.4568894445896149	0.10767607986927033	0.03229936771094799	hedge
grp-12	T1	18	6	4	0.07684240738550822	0.046233795738468565	0.05279903610547384	0.07123029666642348	0.059927898459136486	0.05873999418690801	0.00980466945717732	0.06581503277023633	0.4531598115960757	0.06888048350811005	0.03656653935710589	hedge
grp-12	T1	19	2	1	0.037049755454063416	0.0453770337626338	0.07559573836624622	0.01567555731162429	0.427907794713974	0.025467590428888798	0.022563469596207142	0.04491794854402542	0.1857195571064949	0.1033872738480568	0.016338287852704525	compromise
grp-12	T1	21	4	2	0.2519259378314018	0.04079501982778311	0.08181799482554197	0.04478036891669035	0.029657002072781324	0.024302136269398034	0.01584768295288086	0.09160136245191097	0.2645691931247711	0.10848092474043369	0.046222403179854155	hedge
grp-12	T2	2	3	1	0.05466958569983641	0.014624580120046934	0.021572973889609177	0.035667564099033676	0.1336058254043261	0.020051676779985428	0.022625271851817768	0.04230670506755511	0.5887467861175537	0.0408245250582695	0.025304466485977173	hedge
grp-12	T2	4	1	1	0.03591850772500038	0.02527182549238205	0.016509054228663445	0.014798618853092194	0.0072830491699278355	0.02038596011698246	0.006253903266042471	0.04648200049996376	0.23942142724990845	0.554907500743866	0.03276811167597771	decision
grp-12	T2	5	2	2	0.05085627268999815	0.037226126063615084	0.039624766912311316	0.04679898684844375	0.46201327443122864	0.03263935633003712	0.005060081311967224	0.01606886787340045	0.21665705181658268	0.05439319182187319	0.03866202663630247	compromise
grp-12	T2	6	2	2	0.07512745261192322	0.16753606870770454	0.035197122022509575	0.025987815111875534	0.10700844787061214	0.09211636800318956	0.0189716974273324	0.03265216760337353	0.3855290859937668	0.04047941602766514	0.019394289702177048	hedge
grp-12	T2	7	4	1	0.07111176010221243	0.07303522899746895	0.04460621112957597	0.05495066707953811	0.126795195043087	0.019313499564304948	0.0077636801870539784	0.06349983485415578	0.4067898392677307	0.06881766952574253	0.0633164462633431	hedge
grp-12	T2	8	4	2	0.10183467995375395	0.15520904352888465	0.036559856263920665	0.04896902106702328	0.22684085182845592	0.018310934421606362	0.010041964880656451	0.044548518722876906	0.28407243732362986	0.03388243296649307	0.03973024705192074	hedge
grp-12	T2	9	5	1	0.09866032153367996	0.03916088845580816	0.039315900579094884	0.045707954280078414	0.05510874390602112	0.01892660651355982	0.005653717461973429	0.04778490103781223	0.5711124181747437	0.04607701003551483	0.03249149117618799	hedge
grp-12	T2	10	3	2	0.1883058873936534	0.2357852744559447	0.03344229329377413	0.056732049522300564	0.17339264042675495	0.0060615829812983675	0.002964394516311586	0.035979134030640125	0.19725236545006433	0.044429125574727855	0.025655243235329788	compromise
grp-12	T2	11	5	2	0.11243153288960457	0.23447275459766387	0.03848281167447567	0.028805206157267095	0.07315595149993896	0.020033312030136585	0.01459555272012949	0.04946233630180359	0.36925835013389585	0.028627485129982234	0.030674711056053638	proposal
grp-12	T2	12	3	2	0.028275609482079744	0.15767279112090668	0.018479929771274328	0.016701874245579045	0.14867774272958437	0.01333191121617953	0.08034213415036599	0.02125764839972059	0.4734513958295186	0.022388116146127384	0.019420863905300696	hedge
grp-12	T2	13	3	3	0.2082535403314978	0.10819851607084274	0.03187447413802147	0.03824433536889652	0.14351174732049307	0.015395156728724638	0.004812769203757246	0.036094706039875746	0.33427526615560055	0.048314678482711315	0.031024750011662643	compromise
grp-12	T2	14	4	1	0.10718517564237118	0.11928536090999842	0.044414530508220196	0.06023524422198534	0.04980297992005944	0.06456994148902595	0.026612569112330675	0.0542189939878881	0.34885649010539055	0.068671794841066	0.056146934162825346	hedge
grp-12	T2	15	1	1	0.03603518009185791	0.18697594106197357	0.00936368852853775	0.007915877737104893	0.2518494725227356	0.027147702872753143	0.016562676057219505	0.010405224747955799	0.4056107699871063	0.036388806998729706	0.011744697578251362	hedge
grp-12	T2	16	7	3	0.07273441632943493	0.0479078922154648	0.03068859861897571	0.05190830145563398	0.049492474645376205	0.02377065284443753	0.007139687459649784	0.046168635466269085	0.587449485702174	0.043982245294111114	0.038757609602596076	hedge
